psnr_mean,psnr_median,psnr_gaussian,psnr_unsharp,psnr_wiener,psnr_chmean,psnr_amsharp,psnr_laplacian,psnr_log,psnr_admed,psnr_midpoint,psnr_gabor
38.62747046884181,35.347038377986266,38.40003550788066,39.690533966661384,28.257546055197547,,29.63883291046955,28.25184958840195,28.325818223752457,40.464998787952524,8.100946886814997,
35.58283773979137,33.61808560978106,35.56048570312213,37.84632693801123,28.217402469247304,33.51139812363978,28.475044363883644,27.78104353154336,27.904029610843416,36.98534387331088,11.471193141456792,
34.55299333426646,33.110306883407084,34.59248987193099,37.56686228930958,28.145230469679014,31.43284348990028,28.85785066362565,28.22341290407646,28.34479694379941,34.67444150429241,8.543251189719495,
33.025355006508036,31.940077819911416,33.0748557884202,36.27954059649191,27.87909928660447,29.38345654588957,28.306045503163915,27.932659316739553,27.939283061551976,32.4812227356904,9.187277430292145,
35.08385015736729,33.3396350659174,35.064672054506524,37.76712645128727,28.589681982092593,,28.673225965921795,28.065737761987887,28.47926823538959,35.885961900222554,12.28667716799582,
30.587280739795503,30.263405466194023,30.67279761966821,33.828761165487876,27.80551675750422,,28.261493846849707,27.87663041995532,27.79615189806463,27.706380538740405,8.623426675574994,
33.880601314693294,32.824499839003245,33.954633330173934,37.408932157841896,28.575144836176584,,28.939848102645264,28.228616454467183,28.47647953136256,32.79792783270477,9.51776723582886,
32.92348898370549,32.03367575322357,33.04546669254766,36.44782824576914,29.316130669864965,,28.412247420828223,28.27399250801694,29.120451472697653,31.734688921801954,10.08285932058472,
30.44200194596547,30.098570107685223,30.570284388864973,34.107752393096455,27.87567905040032,,28.051269574826186,27.96533153258839,27.94518158532106,27.89222927776343,9.757181295397597,
35.13175396409751,33.08642243021733,34.996231452107644,36.564526130332624,28.4872623878543,,28.917877042130588,28.318777025730896,28.78631921786664,36.69329322123903,9.437245730020013,
33.535012581194515,32.51744322971819,33.725524714925356,37.67290135110005,28.585933174428458,,28.379544048191914,28.181155264718882,28.622071446288153,33.353677350162684,8.704672547419765,
31.440165931004596,30.664082949765184,31.49575255552563,34.1200511127805,27.86970000679144,26.417298391240355,28.12634362800869,28.07393127805694,28.097667741538285,29.454864875127576,8.521751865771867,
31.4258996059963,30.831373633846585,31.604421081569708,34.67606935469112,28.016433686889034,27.300189919242467,28.085449480145506,27.87006465401745,27.993062289894752,30.072954828799936,11.367785565777107,
33.92439744197101,32.93165273009467,34.00075551496385,37.66416540407888,28.044942875437712,,29.00204918593968,28.112032713019936,28.228678132447133,33.19901810691557,8.276211338055997,
30.867476820085727,30.289973208332597,30.920673124363176,34.00642954474537,27.75550095865588,24.253962145830062,28.074688308702033,27.89087210122483,27.85112442486507,26.739981344075737,8.215914248371632,
31.465281621962077,30.831835223499127,31.605066992350896,35.40331157356198,28.20154660896211,,28.115613727458253,28.01553616395113,28.32525337105381,30.023529198420526,8.455689923430402,
33.136456875669865,32.18269629301248,33.13595400975486,35.655376884948986,28.407273361049366,,29.056079415222506,28.329326113250936,28.484943050057282,30.836227304008474,8.465273526059791,
36.57154089174815,34.709909555958085,36.522559445881186,39.03132764833626,28.587108316437483,,29.554210649005654,28.751553788468588,29.158864929543622,37.52069156769358,10.91845075716189,
32.28493987322696,31.485640833505254,32.407238050953026,35.6015936414904,28.069317814603295,28.394799355318845,28.228127806048903,27.87420480809987,28.054575076989742,31.11597729052706,8.92177745535714,
33.703033723453856,32.71078413022683,33.76909816750601,36.92092551848232,27.853745864014154,,28.607110871380964,27.8467243881895,27.773910027214335,32.81928619493579,9.036547948739745,
34.74363473287846,33.31628503048064,34.80682177373243,38.1806169600135,28.43232347283523,32.301987023549756,28.559047882435223,28.079402659150546,28.518443498862688,34.91880581343734,10.59713134747589,
33.74433621222075,32.425792027630884,33.80144474302413,36.94256785449,28.57817051015374,,28.69663627606115,27.984568688443325,28.274062367752176,34.121021425038876,13.077948745972384,
34.442391646242605,32.48654733913649,34.33877471616305,36.138446387244215,28.021366057820533,,28.91749577102154,28.128973007522923,28.182667969831257,35.38344038314896,9.272892274837279,
35.89015307350465,34.03585859689093,35.887340059921385,38.60088681553871,28.534726851405743,,29.007411843377717,28.21039276811598,28.41982509544833,37.146303605734026,8.958816859315945,
33.4110216878833,32.39151069595846,33.507065095954005,36.993569383261004,28.045830250837007,30.41517812531278,28.505598851235682,28.054145338774354,27.989018975173742,33.50587998336809,9.150787147230691,
29.12715844042949,29.02775859313686,29.193085388171014,32.38784866983368,28.006454130984277,,27.999954628352505,27.92611077210946,27.850020425842267,23.911942086426663,13.723405625053493,
31.07535643877718,30.59970341923666,31.145242432154234,34.2703292419489,28.3576853363177,,28.19101362966024,27.915394153694315,28.05462521588488,28.083292446051477,13.562511888625195,
32.33208125209275,31.426377022149133,32.48251732505102,36.158460876764174,28.421039969891396,29.400075671715655,28.11338006012958,27.892675281860594,28.318017975709395,31.900314987601575,9.862943936481544,
34.22002576348777,32.77090076216708,34.31197139934242,37.614951026346574,28.11923845353684,,28.660864747905187,28.07943933280143,28.15437673318374,34.917423785141686,9.615223654237537,
33.766178228507,32.83211686091519,33.912439889697936,37.61758421537188,27.921168106035896,30.821708245058687,28.5712948687505,27.97151214123538,27.94683659042459,33.49440585191965,8.865919591831844,
32.03058464341844,31.148276599364472,32.19713359664335,36.087025614792,28.243728637096556,,28.115246578900464,27.846770942516173,28.06300588953301,31.366294299581007,10.754542791323157,
33.48197500800376,32.30406592720575,33.523333634208726,35.87678971021148,27.95112585664164,,28.46611255894956,27.935078530641416,28.1188831142628,33.8988075201643,9.799609043515623,
30.755332113447654,30.184464496553133,30.84432250149737,33.803696821462836,27.956174261497626,,28.177999681014022,27.91488338659416,27.88615225484211,27.277786854628786,11.386410895904003,
33.630134574835786,32.09780553246468,33.69596535969975,36.72905313888134,28.342744710270253,,28.163180646252783,27.9394491968535,28.24541910837899,34.42152953234767,9.487924145317162,
32.23645832116085,31.51584173783999,32.45821382426505,36.903927767662886,28.146120178025704,29.896456996430555,28.075922036810823,27.805125519705058,28.133847705461285,32.17778512833447,12.741325499741825,
34.855582557517465,33.75321026886723,34.96535176281724,38.27383589844551,27.978570606719543,32.34168386342845,29.362895326756675,28.066978962572374,27.91168583667348,34.533393425167304,9.413572095888851,
34.35716825787213,32.72555856002765,34.40617472033009,36.49295663884586,27.84076169898787,31.666502168759514,28.429163445078775,28.082561657740985,28.006898067541023,34.975764473240744,8.268757897097636,
34.92936421097089,33.59005823422612,35.046211205890444,38.58631242350715,28.01081882910871,32.71915086375004,28.54051154276604,27.877831855608044,28.049590124475298,35.242654339071855,11.563883944415785,
34.148347430109965,32.88103277834657,34.21918834004691,37.29105220278599,28.490344768303935,30.847815696085476,28.723575616924148,28.413194261009824,28.894961043486234,34.22140027776743,8.725905861362989,
35.125045389431286,33.72427046443275,35.24299400843009,38.91214773649233,28.026307271545964,,28.92717664641452,28.01724273515331,28.092880760217113,35.489024239594336,9.078582894387742,
32.56543959964182,31.656864556629234,32.76164923782888,36.83041053346016,28.10803558720758,,28.076328849176395,27.997214758760677,28.11577618078985,32.37714650774859,8.59876442135348,
35.53438908626972,33.81504672384044,35.583278805242614,38.223586661540104,28.44112999268169,,29.13447525001248,28.285362233118327,28.624016043604183,36.49609220298179,12.309594014573493,
33.32021834195599,32.010769593876326,33.472292405909954,36.85361977893459,28.03582103050374,31.04635090821838,28.13533207860805,27.75258258581172,27.996573484257546,34.03999812047837,11.906552225888483,
35.39273662852957,33.69109816971939,35.41443229442281,38.255151824334845,28.64200297210026,,28.970206117928498,28.163763534732887,28.438907717250828,36.450041761528034,10.470238477032296,
32.08112014700098,31.106644720185805,32.19030324975851,35.26030570243075,28.25286319159281,,28.04272923435264,27.962181416152553,28.458542611291602,31.690077674464906,9.799366633315696,
30.304901541187064,29.87862547171556,30.401330134517913,33.68206131299607,27.903567974535683,,28.007599914761492,27.95645520709033,27.927054074824497,25.920785739284604,10.908078023760307,
33.559074876066404,32.49935079036063,33.72114922578751,37.39703607183168,28.635744625979136,,28.480585805975053,28.40245031285197,29.046315045946493,33.648930814863014,9.269520090146168,
34.49426097688615,33.14733063158292,34.52901731974788,37.21027199053347,28.365485174541906,,28.851793889385853,28.41176241313553,28.57823588856254,34.58816424830948,10.556107986901349,
33.410094902930176,32.27567595388136,33.49865672696189,36.89291072839917,27.558412750294448,30.13667739603836,28.1885165521171,27.800520007760316,27.555454899010954,33.19038819612753,10.310685379386573,
29.96679642059143,29.66781060319316,30.059797194262995,33.27061176627586,27.71123037262975,,27.999588126635906,27.85399414678508,27.714642892574485,24.83685647487517,10.664488993569137,
34.338011851316935,33.020591361785854,34.43061834888382,37.68651787184618,28.381931802081468,,28.585732769628713,28.27943740150241,28.482504227307114,34.83521915857366,9.650839831676732,
34.54089358237668,32.908995150343614,34.62236654102808,37.73318115772339,28.202433109277095,33.09759685311489,28.396342316520325,28.018663237636765,28.19149991173994,35.79563950939862,10.840588482189553,
30.48539082565968,30.111744485258125,30.57900946457975,33.76219377953263,27.96880909084182,,28.05663189795372,28.030146965988987,28.062423973441145,26.549524014373876,7.766409341023335,
33.573139191913974,32.11369798074642,33.58456062921286,36.209159828928584,28.122674605627296,30.585979572962792,28.446062481477124,28.04970784914845,28.205701789934814,33.21945320243431,9.088283064070001,
35.72869084309531,34.23308549055176,35.8098708000651,38.862766173284626,27.821994231058177,33.68015756159386,28.563696430037417,27.67727831105521,27.77819898845324,36.38872986376984,19.31104502975645,
36.756515127480334,33.97024879106631,36.56444604468029,38.238358869884095,27.8905748834964,,28.717823982752194,27.768972252056052,27.95466289938233,39.403029468340414,11.793297019145808,
30.625274913878833,30.27539569398376,30.730076207028784,34.08750835100619,27.882750037014127,,28.191933826149473,27.980572318863025,27.912196857980614,27.43388579690802,10.352873543303588,
30.809857285152763,30.43371723129766,30.960168336376785,34.62340166863302,28.16317597277814,,28.03891646764231,28.027427676610245,28.461390611409307,28.84781405226694,7.407814326938787,
33.36902609630143,31.971265331775854,33.41522077246261,35.9963716017084,28.01540581051372,,28.34891523917005,28.15948950068721,28.064708376552844,33.68519505089188,10.516839319152286,
33.25630586719785,32.367533426157486,33.350691547366054,36.725065598117205,28.726574010049365,,28.640076882269817,28.18934666212656,28.549761795383738,32.82520813870488,9.959314896541771,
32.13761455452795,31.327608590755702,32.29301272628925,35.948104792809715,27.917747400831296,29.414075030571738,28.135755109511052,27.823522472674323,27.88683819726186,31.854277082241033,11.525812661681119,
33.48153879265934,32.43504823996976,33.55695535876339,36.78571546567752,27.937382680716254,29.689387690446427,28.542636827426904,28.013561922132922,27.936234782790592,32.51763368203438,10.09146581213525,
32.22769257818736,31.339896380693983,32.40147113648057,36.30917118044547,28.69978886299642,,28.082764824212326,27.924722744740468,28.40867759007438,32.00359220907209,10.361036389644775,
34.14913244612942,32.7547331137752,34.16123468673598,36.65845167350963,28.575257639998505,,29.025517920394336,28.18508966289423,28.506957917561895,33.92742743578472,11.612729861281071,
32.36248552370375,31.425594407951984,32.51500690484804,35.77564191708218,28.030401440325342,29.08680858194096,28.171559366154888,27.827040067901816,27.937975760471208,31.919346459235925,13.405609281063454,
31.64341719696724,31.007400118652587,31.74511183331593,35.073415725597634,27.940152700215247,27.189923133268806,28.30095744539218,28.05921635391266,28.090532908071314,29.632531446848436,8.589400471726748,
33.04984906296486,31.97776215772666,33.10185892642245,36.074628195292235,27.861384048903183,29.510258044890428,28.403701734388818,28.04000919644111,28.025949967334363,32.670830946568344,10.880620485233013,
34.52394374442949,33.155100454345686,34.66268687467995,38.439377030480046,27.909124075249935,32.35240287486895,28.475530990597356,27.942657742202375,28.08547833527895,34.54890050004562,15.770636781395112,
33.42915159456229,32.37684291403175,33.56552534012033,37.17443321775704,29.521594038143874,,28.43875144886075,28.140493526252648,28.98474277375266,33.39323724480221,11.592835272735272,
36.17101728592903,34.01197751251765,36.12601985829974,38.87178752583891,28.551804238771634,34.059473224975484,28.6023521191917,28.030979081177414,28.655810190938105,37.25372385560529,9.212691751336909,
35.2887803941951,33.46095629925793,35.25444013805017,37.46490618906594,27.99243211255293,,28.67150363336205,28.206748287541743,28.234140444981556,35.80810162871382,6.471700040049905,
35.16225712006847,33.24243537984692,35.015680413831426,37.03674334028201,28.722452575667617,,28.818824205541947,28.334012340608453,28.769994479747076,36.02472970745615,8.244880916096909,
31.23249133889559,30.672724244250485,31.400161119821078,35.32371724494531,27.917359170207096,,27.97869623326048,27.85650989829453,27.864497187461083,30.247652749672596,9.669218777055143,
33.48857659663702,32.50233135111766,33.656160265927085,37.383013026805585,27.94018187439001,30.487540759845157,28.311341240553418,27.859159076124747,27.831929282784213,33.3923224075864,9.640969926363576,
32.94036933949653,31.82934545247528,33.102120529644104,36.522310827128614,28.027572412184867,30.579291400131847,28.079688852826116,27.926949112783454,27.95918072837823,33.618576399559345,8.98778190390649,
31.98415767333398,31.272190373737438,32.07630272698319,35.18080572869244,27.943046548675305,,28.283753160552855,27.979811888113254,28.057130292824645,30.203535056321623,8.438958965140523,
34.155595454128715,32.636275074108,34.22860496049904,37.29342505690167,28.042427717404266,32.19425560855348,28.226986259291685,27.91691924548751,28.11138349595295,35.329123239558996,9.784870316202943,
33.62311648913189,32.46309037063042,33.734676642400224,37.416865406134136,28.208995648104462,,28.360290246849278,27.94333807059391,28.178130764320795,33.88534329796031,11.03451568036496,
35.444891165295466,33.68436815917051,35.44455318348931,38.43084530381428,28.468323733979748,,28.83443013328273,27.954569358175775,28.267833517484355,35.985147662419,12.94188306359194,
31.636756142719115,31.020019627496545,31.705144728626692,35.023279243562904,28.122953301947394,,28.229966566550043,28.048423456877416,28.108585188183596,29.641378515877513,8.467954122182336,
33.67304638692512,32.89805513165153,33.839153814029316,37.66909819053041,28.06209216830398,30.814151185256392,28.78165160139207,28.151978094259178,28.08449474567009,33.16708947336337,10.894656645399934,
30.70264181414835,30.122869411988468,30.84837411382662,34.42630970849122,28.299724025004277,26.44640046160515,27.929908412772356,27.931986989276716,28.48462742820527,28.881561501435684,9.106428146633045,
35.020882266878964,33.25572566699515,34.98272124590145,37.240128302662995,28.791408988442562,,29.228585786323833,28.454303380846966,28.730985445038865,35.4109072179127,11.080927186656515,
30.566498290280038,30.152440692497322,30.70792499386149,34.55417201071522,28.157006033290465,,27.949605656702253,27.90053585398217,28.25863628816407,28.66502654406235,8.962730468397675,
30.85095070042453,30.374382593887603,30.959069666592058,34.508691330346736,28.07905318352653,,28.112848110550136,28.006028054676868,28.077711423490022,28.423134035098585,8.90994048389838,
30.62865441667329,30.057037238075857,30.696197298012965,33.6460614344264,27.865870668333166,,28.032780276935032,27.867851032281436,27.879193092449015,26.79691848603037,12.443998864455653,
35.34232948399324,33.35331559268673,35.285452171477594,37.92467450465041,27.839608275235996,,28.54588880402784,27.792208659925166,27.998900644270144,37.25188856713651,10.825665655927427,
31.020730739944664,30.270496639862937,31.07252062576048,34.08717054416907,28.6001597633528,,28.142357340521592,27.864249757735323,28.266479560514597,28.841624768553658,10.104831253244267,
34.56212382913427,33.01794162802366,34.62428531715764,37.610841576756926,28.060404833553502,32.60743930686951,28.363339713587838,27.75458628771606,28.046141752415117,35.56064092853284,12.82253867789267,
33.16404124936355,32.322235022916786,33.31266483657415,37.2239606871552,27.99314232575147,30.34976414274737,28.385133287921587,27.997502013618252,27.99486730708431,32.536414788,10.666557570926633,
33.42299751954194,32.1556325391724,33.445778466228305,36.440432552688435,27.920263328558544,30.35639001587807,28.30150651052232,27.914725754557974,27.978576791982004,33.52509716726699,9.151910058303876,
32.64175276550236,31.565925954023662,32.667452488989,35.189345598106186,28.166283162639154,28.498249712449514,28.288282788667335,27.950411037867276,28.26464555370032,31.620517817177177,10.890915637916844,
31.822678047806704,31.02853225942869,31.948796348744676,35.106219888925494,28.113054678765174,,28.145231799450844,27.844971205198043,28.099685861840204,31.008359825911697,11.940535355891573,
33.32459782063888,32.1002340701012,33.45743794678,36.2835217375635,28.145266816922266,30.744079095592074,28.219902461776954,28.0133755123356,28.260551739330673,33.78429165523781,9.05857447559124,
33.162321978154225,32.1842688596281,33.23162788002481,36.52120975443951,29.070134559258058,,28.422648991401438,28.24667939674115,29.141143716260878,32.13895295974762,8.94457003701702,
34.73433020515636,33.425239520877696,34.87065602018018,38.60615505632916,28.27835267562297,32.12548193149098,28.565782551534745,28.051544376945344,28.3382802889005,34.7894874293286,11.36116978177685,
33.09975349026444,31.867823152169656,33.15351743009262,35.78960543264192,28.35535832567119,,28.437401230138356,28.082597047345953,28.42408254301794,32.30563974536831,9.607947756176271,
34.17188883538718,32.967068578372256,34.232814493691116,37.487769865926154,27.936413686192477,,28.774021693400766,28.028213318724525,27.980554394720578,33.87787011024267,9.463647328189307,
30.333528429671453,29.986965100704662,30.48790519281296,34.09714167248209,27.95022604760717,,28.04664067805655,27.91739050497753,28.106244647585427,28.09336625079805,9.622395976724253,
31.358854494508215,30.803153312941184,31.532556020052777,35.7380046341308,28.21507958456866,28.284040372455475,27.96138595866659,27.945436209289234,28.17413840671934,30.6367706981967,9.32214797904129,
31.13352028584124,30.588284201301647,31.270726749487473,34.86141899519296,28.045601296260095,26.529287077881246,28.015948975650158,27.9655018570209,28.061163205284537,29.01408036389696,9.91995202164148,
32.775792040456864,31.83156622660979,32.90163778162838,36.54002578813031,28.00772509551758,,28.364939851011208,27.96026568153341,27.86990614415967,32.0510957114469,10.583338117874334,
35.97624126676854,34.06631839291931,35.97799686518484,38.4654215589803,28.28167879223839,34.11024822374439,28.71093488902368,28.336108620648126,28.616935811463623,37.339195479586195,8.364325232940379,
38.08187620487437,35.990079276103565,37.89953839311202,39.58479441287525,28.113975445737417,,30.109353675130023,28.309922319904288,28.259619165415867,38.197797824643224,8.630334841741771,
34.67422324129395,33.356932316588576,34.78850506265268,38.30467751328885,28.19240632020819,32.562279545883314,28.70907136093722,28.20186184821942,28.3302259041496,35.00285561532495,11.682086625708848,
32.71919835902383,31.79175782432418,32.94539446034041,37.334711603221784,28.369886872450536,,28.028559805738386,27.837867047334825,28.340724279729326,33.36497536579203,11.40137119907231,
34.8630154250564,33.336054682152074,34.89325732662817,37.646951556044066,28.600664059806814,,28.84454881665703,28.388153847525356,28.853302269378208,35.242000067623756,10.27940200167956,
32.17641395745571,31.099491492020874,32.30435639090625,35.04229455447791,28.265634121358467,,28.10665738576724,27.88084816074559,28.34317730149127,31.887519270710698,8.407647785970333,
35.82084747229181,34.022986667497214,35.878526596533646,38.560881047320905,28.58553261935274,,29.14545953868961,28.30136682544545,28.724886620995242,36.61071272197024,12.824029894148104,
29.61760601848684,29.411921488605586,29.72973391775539,32.80355703121713,28.036004948244766,,28.074918365758297,27.8958795773865,28.21397208421965,26.098301888494248,7.910248165149528,
30.77418007623045,30.228526830959165,30.881892176668796,34.1050415514497,28.04186976063398,,28.078408004480828,28.06145993878073,28.152516190669136,28.08196794181716,8.253655407553032,
31.112297152304002,30.60803846547147,31.26187131123301,35.07128466867727,28.48550197509158,26.910888480176588,28.007363734481757,28.11108992863715,28.736145830256937,29.214892625407806,8.502953286002619,
32.78478349976513,31.764953128081977,32.904728029497775,36.38946500181071,28.22943980343546,29.86245409669765,28.141261142820277,27.826828128575446,28.050518349805863,32.89104674940805,12.4685292363469,
31.23050614009643,30.54770809487835,31.222778331118825,33.892665367493315,27.834233185074616,,28.382089315981666,27.964063559159023,27.865008919351,27.7474214498896,8.582204988932684,
34.03468778207931,32.8493691411414,34.21387226998837,38.11005391555835,27.674522581229837,32.11720168999247,28.375630784547607,27.74883647928036,27.65217621188675,34.590231212276535,28.817001642441813,
31.871494087718602,31.060071330740413,31.99830022758649,35.599702562251856,28.431383816107413,,28.051532447526256,27.882443778260082,28.245539541299628,31.13486559437384,9.985264138380108,
34.1403270333366,32.437952821879705,34.20003904774572,36.633691067731114,27.881766664246193,31.006495096114747,28.585983951653937,27.843135620946292,27.74620702819913,33.52836381240389,14.13909872548626,
32.500239971234265,31.50344090857387,32.59722699899113,36.45920625476963,28.631153444608522,,28.146593699530502,28.081287168817944,28.66341333727267,32.16489304905827,9.973624698110577,
33.44612021667884,32.33305600084837,33.53369335601898,36.39286570958245,28.187726438367633,,28.510581282099572,27.856443331834964,28.14620774014343,33.74449953267916,9.76824319936593,
33.07278063085714,31.940400691826625,33.21089078064615,36.56757356236397,28.096878640555335,,28.325434716571745,28.183207870284303,28.295368513568203,33.10235577782758,8.708252146891688,
30.568916009801793,30.086755766552233,30.722519561666676,34.48219004047334,28.40754621307336,,27.970259392409666,27.891888689445558,28.296427206808687,28.258718186106254,9.982271127019919,
35.14408388361686,33.50708490135377,35.170264494863304,37.99358618772787,28.307388387315882,,28.742385101094648,27.943289834847043,28.354697050231188,35.90477869899135,13.080403025838054,
32.036642010462685,31.18978823525463,32.19706429911077,36.12255602929454,28.226767877237933,,28.00711532962822,27.872973775449378,28.295377461129263,31.759970417242336,8.40817851052993,
33.12913575045548,32.09988807614229,33.26866808288548,36.74083246749892,28.506633465954643,29.885330775527116,28.421007616060475,28.273776771810585,28.723279891690762,32.93959588568366,10.240398787281574,
34.75537625054593,33.41408580674063,34.86536118076464,38.10093351341781,27.81429207512425,32.47986202979591,28.433170734996057,28.182606941828425,28.073729832454212,35.70592875406103,8.460393173525704,
31.156266073959266,30.592748135464554,31.32434655785838,35.42359029953827,28.605105578095134,27.93552447352978,27.908305327376688,27.81009228492683,28.32524158963244,30.222185213073335,10.762196629746354,
30.380438821016046,29.840273337342694,30.40953457323888,32.85291249152656,28.02502740882378,,28.10439867896659,27.968107951985814,28.14858056967725,26.543563060561294,8.753957218643512,
32.01912947773848,31.22343653566958,32.15170849485307,35.43161304882873,27.977765318128345,27.97199885939633,28.14140795082905,27.86740445171922,27.86611050061104,31.374027471695282,10.296971589572955,
29.897006618902992,29.53949133448102,30.001101873120692,32.97720695346142,28.12661527741688,23.3451968304086,27.950543269411618,27.90864552660373,28.112033372842745,25.72713616654489,8.783319380531605,
30.390706699308694,29.970268104237924,30.487412996401794,33.7768807734551,27.943189768536875,24.746539476148314,28.02094713113082,28.0655425712415,28.254302678356474,27.45741857459485,7.319672775750305,
33.318494481429994,31.95217108924841,33.394887852249454,36.38100586858146,27.95806887423714,30.829217324823883,28.2212728725573,27.894552011851033,27.93251116784971,33.50559213208436,12.14568465101294,
30.813944461512165,30.383354333871566,30.991298849245744,34.80951364959164,27.81553472699614,26.821685026329185,27.944415475220715,27.873560830195288,27.737136910178624,29.293828912343358,10.32482276047189,
34.53746490456066,32.77017747759919,34.552033957220395,36.76257195112738,28.11901639062036,32.162188794433455,28.445871515713574,27.847072626647975,28.028470916022684,35.590916706049875,12.219662726715871,
35.96205975056147,33.72550709203918,35.883987651472225,38.1765589186401,28.293602304833616,,28.645935811106263,27.988013383438947,28.240641908888033,37.86687185841063,12.120696894517868,
32.79503029779187,31.74145280096999,32.86285322062725,35.7167874172498,27.931652130529795,28.8033660932432,28.24612519681772,27.936102986179534,28.030916909862547,31.45160504719874,8.681577319497036,
32.53190251441156,31.579964002697874,32.67582021601196,36.16223283348765,28.767004074522088,,28.165971386030925,28.14812878732556,28.91027938230804,31.86121117942622,8.0840218888514,
31.306699625894932,30.661450672213462,31.454720976744987,35.2056164080993,28.19533563093538,,28.06140863395737,27.968434781386335,28.365566780789226,30.401993402363615,7.563218509055922,
35.38830685974837,33.46018910063874,35.307755149697634,37.44240542531239,27.76871902776067,31.911934297510555,28.68902503316776,27.86950739887997,27.873059955112627,35.86908400337936,10.222114697469305,
34.82025251850875,33.060522290191926,34.799103835300414,37.42593607344788,27.811225376603158,31.949448560832167,28.455443673398293,27.953534812264667,27.88199444312913,35.32505074685527,9.413148661697853,
30.24321023135235,29.84889647909842,30.39437862702039,34.17918873727557,28.35509222172385,25.569837364210727,27.890655560840347,27.895829354756287,28.35636566748186,27.588707939680152,9.734557730805738,
35.310951649051674,33.77820463698616,35.3056742486105,37.83943889256544,28.756272827455646,,29.32983228880253,28.503927515534894,29.00189503858204,35.417866796987894,10.328100496805177,
33.011308048223675,31.875493535309797,33.12010618525225,36.20386406951693,28.694349037560514,,28.41040477391221,28.065210962928905,28.76144548625036,32.473286775635344,9.031147807765379,
30.9543193085949,30.453760433708943,31.037143131792856,33.998125976866035,27.807593223536543,,28.1771221723616,27.896938154439862,27.760287737302566,26.392188167349747,9.169925336451882,
34.30626132431542,32.87425261498549,34.34242023709001,37.13390701493702,28.399491468786294,30.919450783392236,28.627421680776244,28.173759584581685,28.520947540911827,33.81716105834542,9.606673236280008,
31.38450795160654,30.670461716964095,31.525417836975453,35.17448954872694,27.679232033331587,27.754798567709912,27.97188565124391,27.902004813283522,27.83556204251419,30.099522720547647,10.010200200924144,
33.64723979889527,32.48639437713153,33.76201121287958,36.832434780428905,28.301329377742796,30.599118917842937,28.32651509214611,27.965944604210513,28.17182449306633,33.7889954207265,9.519233632220509,
34.25851997925809,32.8017732843895,34.32547561928568,37.13538395648338,28.225951130847868,,28.523530160990454,28.191451527481615,28.380631886913864,34.885444020978,9.517607750588738,
32.98402563908909,31.765887608640337,33.10253274282395,36.34215893700223,27.935273646399274,30.264183686795867,28.15505106852614,27.86572956003608,27.96229679508206,33.06867253833007,9.951950575583853,
35.530572323189595,33.70219147734787,35.51663922532293,37.79999207366465,28.301590829182366,33.35341207290445,28.52860051622664,28.402577296530964,28.66793077731838,36.471538148768076,7.567596146429287,
33.29849948212229,32.200762275367964,33.32525742463372,36.32789812592769,28.04047020626993,29.48506052947146,28.62987587992049,27.830255028231974,28.122383140159776,32.30818967477438,8.096586773631152,
31.81671089785564,31.067454790645815,31.886037438432595,34.97951677401879,27.92651980650505,,28.29505788403129,28.0343421914027,28.037268809921763,29.497437934570407,8.06110783901505,
31.31408962239476,30.637110566427424,31.33149017107897,34.11686797575064,27.890469545386132,,28.195204251504805,27.880580404742172,27.94984019981183,27.046350077600202,8.298914827979385,
33.43243219557727,32.26803780347675,33.50912000669698,36.64056148290194,28.246349771972707,,28.310335768957458,28.019208317381548,28.28504980075205,33.59122305226359,9.402576541916837,
33.041363815032305,32.00194474068012,33.13159291945749,36.61229139039741,27.99708709603356,,28.285452877044108,28.11417106510546,28.03916626560149,32.80916110235087,10.9895348735547,
31.500929085798003,30.958421526695965,31.679811360838308,35.397848992928395,28.026677760424793,27.472207491953302,28.08658153210446,27.94410229785333,28.018690360840747,29.85712389510443,11.049804630556483,
31.367260833317193,30.665037010021805,31.52338774575838,35.277071765127424,28.080411515754854,28.343351100417806,27.954285565211315,27.856868877069854,28.054754798308046,30.893765237852318,9.97078864998069,
34.070899903051824,32.89250980896337,34.22958634022052,37.89167481614382,27.908648884656127,31.4106094399725,28.813486115907757,28.09128867941737,28.015460661730884,33.82677318510592,8.312492591654506,
35.31302584467126,33.548609898270556,35.271664951674275,37.83805102977428,28.68138497981562,,28.736156495411947,28.51701636984253,29.135344820502702,36.50867235154709,8.114274433915662,
34.99850639557692,33.49078821180552,35.04199191798753,38.17420221629101,28.118591462585137,,28.797953845223784,27.98392863774765,28.136718747731628,34.99635917809188,8.947902108939378,
31.928511697665044,31.069930905018055,32.093491604754334,35.646586251018604,27.95664725362156,,28.094978810597446,27.971365216227163,28.12886437503224,30.947109495442284,8.752820111042741,
30.769591914305376,30.114344822063075,30.833854946557786,33.64564145388761,27.940253330805334,,28.069548022938523,27.93380922525433,28.000625127911995,27.250759086342853,8.496355452068055,
35.67070314743289,33.563859537861426,35.573235099411136,37.674466104370275,27.98042359339689,,29.54819539545399,27.852061522103085,27.756838365881208,36.77770254104986,9.19798410429903,
32.016947462571004,30.922375827571148,32.13982025311146,35.205096076304024,27.992180067217475,,28.056323334416415,27.989142766271975,28.127065047910396,31.995607439214346,9.363113276788454,
