mse_gaussian_otsu,mse_gaussian_kmeans
12580.671279907227,1118.5271860758464
8543.243362426758,8884.17941792806
13463.359837849936,5170.671417236328
11076.01518758138,4019.6800791422525
11606.695943196615,11410.136240641275
14826.056477864584,11619.459813435873
10772.162119547525,4661.2574412028
14478.354466756186,13771.995910644531
15125.586318969727,14951.737589518229
12048.05169169108,3374.188466389974
12168.074666341146,4673.73708597819
18527.268341064453,1661.3615315755208
11003.485880533854,1887.4772084554036
9311.901219685873,10669.392384847006
7195.859161376953,10165.886744181314
12168.041870117188,10666.60166422526
14595.215744018555,1525.989262898763
14991.153605143229,6071.522349039714
13023.820200602213,3332.4920552571616
13143.946075439453,3936.0170694986978
17390.12912495931,8008.100407918294
8604.194203694662,4124.064061482747
10523.811731974283,10844.358703613281
9131.541849772135,1137.287144978841
9723.148330688477,9218.802164713541
10153.231643676758,10063.175028483072
17864.60339864095,3482.436309814453
14675.725346883139,15106.656382242838
13179.809834798178,12765.282653808594
9006.267303466797,4781.081837972005
13784.966486612955,13637.8459370931
11265.206573486328,2475.3784535725913
10420.822311401367,3224.2591756184897
12487.203608194986,1640.6473948160808
12483.440424601236,2119.1085154215493
8555.026036580404,12282.827580769857
12180.293604532877,2274.4433797200522
15964.784530639648,16097.264658610025
8614.799723307291,8528.406188964844
14222.924814860025,12950.621546427408
11550.386479695639,3549.1020711263022
13502.176549275717,1218.5371602376301
17526.40273030599,16298.831675211588
13760.375015258789,1524.1779530843098
11391.914881388346,1638.3376363118489
10627.239959716797,6267.001592000325
10526.121821085611,9414.396591186523
14721.921178181967,1208.303726196289
12314.491511027018,2178.752985636393
12892.176890055338,9816.661432902018
13398.767761230469,13580.867218017578
13391.170186360678,3269.00661722819
10250.934387207031,1941.5594228108723
13006.040954589844,13215.476786295572
13947.451639811197,5777.7100168863935
9615.771453857422,3956.706960042318
15698.959833780924,16181.804611206055
10997.387166341146,11073.12900797526
11155.12607828776,12225.241495768229
9817.398340861002,9290.30110168457
12458.133295694986,3288.775838216146
20832.221613566082,264.2041524251302
13551.855189005533,1740.904790242513
9242.88444519043,1336.5359395345051
15943.760396321615,1788.9740600585938
11138.064697265625,2751.9913177490234
20152.623779296875,16623.758682250977
9360.855489095053,9302.85317993164
14166.370869954428,3043.5003763834634
9781.608495076498,9089.177881876627
12423.870910644531,1383.875503540039
9631.20730082194,9472.343022664389
12896.586318969727,1522.4315134684246
14984.977478027344,2051.161204020182
8908.831192016602,10198.32803853353
9836.89474995931,2060.8673960367837
11100.664825439453,8886.945348103842
9857.621215820312,10373.0500386556
13060.226811726889,12978.167627970377
9847.333501180014,9386.0163675944
13371.32915242513,4206.734079996745
13307.451151529947,1178.720738728841
12910.02448018392,1447.2151285807292
10119.217325846354,9399.056004842123
10964.033518473307,9171.73979695638
10974.249404907227,11085.982330322266
14540.937291463217,4406.19943745931
8881.493362426758,10981.347524007162
11795.24651590983,436.5022277832031
13188.790242513021,3285.9117177327475
8376.081293741861,8610.939860026041
7936.109242757161,3902.162851969401
9967.608133951822,9374.224024454752
8403.113983154297,9217.998519897461
5488.033482869466,7447.5104573567705
10216.237340291342,1453.8917643229167
9105.127934773764,9263.240264892578
13049.639729817709,12320.921091715494
11894.49212137858,3157.1086629231772
13350.716603597006,1445.9192911783855
13221.484858194986,13380.874776204428
7704.439036051433,1851.4833017985027
15897.27072652181,14599.412094116211
11988.225423177084,11200.131067911783
11360.654612223307,1377.7144012451172
15511.317392985025,3134.857452392578
7788.153762817383,4863.514979044597
15003.879770914713,2106.7657674153647
13261.438095092773,12966.933568318686
14396.746907552084,2478.737492879232
14290.157196044922,13644.186538696289
11498.098551432291,3385.1743774414062
11175.565689086914,11401.148971557617
15893.488708496094,16071.684407552084
17586.288655598957,16963.657282511394
12124.217280069986,12198.941197713217
13056.007512410482,1334.1322377522786
14282.268305460611,1751.9282786051433
6082.572102864583,5946.687021891276
11267.39149983724,11719.172266642252
9075.5676167806,2700.9041646321616
12208.126836140951,12221.18625386556
15872.65306599935,15938.93223063151
11920.311030069986,1007.1146189371744
11145.8127339681,10279.576705932617
10162.4235941569,3154.585683186849
13456.142415364584,12647.01919555664
23156.534525553387,22301.978190104168
7463.75710550944,7998.386128743489
14124.831659952799,12048.604598999023
7510.292694091797,4421.661244710286
12284.629954020182,4823.6310628255205
13819.968404134115,10664.984385172525
8400.08700052897,2724.2181142171225
11348.569051106771,11600.371170043945
12675.929890950521,2921.6256357828775
11898.130645751953,2295.267751057943
10857.204289754232,2408.186594645182
19590.467224121094,19429.190673828125
8004.448028564453,2648.5679066975913
8734.632944742838,1778.4346567789714
11831.909057617188,11808.582438151041
11310.068923950195,12225.40874226888
9543.766510009766,9357.794123331705
10769.287083943686,10555.87875366211
9956.689626057943,7700.719797770183
9623.289922078451,9697.265207926432
10182.612299601236,9720.894088745117
12158.538813273111,12126.91628519694
9413.980794270834,11026.548141479492
7783.630732218425,1989.4873504638672
22265.889928181965,22760.518035888672
11183.708557128906,5550.848983764648
11454.346211751303,2554.728719075521
12389.55460103353,2352.5626627604165
12907.47779337565,4258.433975219727
16581.352981567383,2283.456069946289
19370.814331054688,3428.3037618001304
11114.541305541992,11187.387227376303
7880.371887207031,8664.625783284506
12660.023803710938,12316.455678304037
13081.679804484049,2378.5201619466147
16111.734680175781,12958.504709879557
13722.099716186523,13604.95085144043
9517.792572021484,2013.8532969156902
7459.925771077474,3564.7196756998696
9841.219365437826,5054.176559448242
17336.124318440754,13098.8230082194
10100.556015014648,7454.395670572917
14217.109781901041,1232.8868408203125
14499.795506795248,1597.8065745035808
9682.233805338541,3693.9583638509116
15625.773086547852,1312.1554463704426
10763.693827311197,519.1839345296224
10141.04042561849,1337.390401204427
10265.234705607096,2729.526336669922
12312.987436930338,13830.31423441569
11868.800399780273,843.135752360026
11034.537801106771,2273.4750773111978
10082.07073465983,824.5727691650391
10578.259811401367,9980.605168660482
15851.511037190756,1871.7718200683594
11817.226806640625,3507.8949228922525
9910.158930460611,10943.03059387207
17056.53512064616,2170.623738606771
15183.90860493978,15088.025177001953
11499.102071126303,11414.611668904623
8450.93401590983,1246.0320841471355
10617.456634521484,10762.080454508463
13276.886118570963,12340.67546081543
15143.722010294596,4710.353988647461
10416.486658732096,2956.860641479492
8622.44379679362,7987.190256754558
13452.94442240397,1739.6305440266926
15242.201136271158,2064.0164235432944
9478.81680806478,3981.957204182943
9972.302958170572,9752.161458333334
12348.9365234375,956.2484079996744
8105.911020914714,1327.2389373779297
10125.798126220703,8263.471043904623
5828.355845133464,7255.004089355469
10563.494125366211,10261.263381958008
14423.325485229492,1098.713851928711
10822.772333780924,8953.754013061523
10413.383656819662,4988.295979817708
13803.952611287436,13115.87720743815
10337.299204508463,10392.338694254557
14576.277587890625,601.7465362548828
11257.739501953125,13323.33651224772
10531.225779215494,9841.325586954752
12029.750045776367,4587.945159912109
13431.376169840494,13249.035756429037
11829.954137166342,5211.247329711914
13587.535949707031,13962.812408447266
11170.388514200846,3930.5145975748696
16886.912892659504,2925.521001180013
16508.188110351562,1748.7543385823567
8960.18512471517,4578.036794026692
12524.482289632162,2274.2071685791016
11091.051081339518,4432.359634399414
9543.275767008463,1336.03466796875
11961.565856933594,11780.284016927084
11830.356755574545,10841.36496480306
11967.723027547201,11215.89998881022
11269.071512858072,10729.415974934896
8209.809946695963,7707.05207824707
9231.055964152018,9584.54372660319
12701.187169392904,4243.4722239176435
18402.16309102376,4550.296340942383
11659.394556681314,1157.0848744710286
11633.03407796224,7036.104619344075
9864.72917175293,10001.369857788086
16108.71641031901,15042.72940572103
16757.771107991535,7375.182342529297
7745.148483276367,8625.922643025717
8001.966044108073,2302.8129119873047
9675.983108520508,12063.03530883789
11807.965713500977,3219.3543395996094
11474.285344441732,11983.891092936197
10793.49252319336,2990.845174153646
16551.198150634766,2075.115473429362
11249.135335286459,900.7276357014974
14092.431920369467,1333.4476776123047
14616.637868245443,10037.276224772135
14728.917332967123,14798.013244628906
8894.650527954102,4672.671152750651
17950.06278483073,17624.508717854816
13471.446141560873,13694.462697347006
14256.54269917806,13528.35928853353
7922.330729166667,1420.484166463216
10311.515940348307,2885.6734008789062
11297.98747253418,7049.501388549805
12234.680308024088,1815.661168416341
7054.760365804036,4121.830830891927
11713.35400390625,2148.955525716146
12941.155202229818,1272.199254353841
13885.662572224936,13685.363972981771
12360.395334879557,11933.633336385092
12286.011515299479,13003.703079223633
14035.552419026693,4822.045542399089
20554.29815165202,20576.73598734538
11344.987518310547,10480.188262939453
14204.433044433594,1795.6431223551433
11218.51303100586,11998.549896240234
11615.573165893555,1466.6280873616536
7556.673161824544,3985.4863891601562
9809.889841715494,3934.893096923828
20713.251037597656,13088.163706461588
13635.485794067383,3171.743194580078
13966.233963012695,13276.754811604818
10919.132136027018,13396.629470825195
13957.053502400717,1205.258092244466
11448.971776326498,2335.6404724121094
13891.407740275064,6768.024241129558
9883.879872639975,1679.3656158447266
8514.951690673828,8625.6730855306
13754.990900675455,12923.918696085611
9823.468276977539,10591.691853841146
12804.604080200195,4594.1961669921875
7441.230982462565,4044.069590250651
9527.168411254883,5616.594172159831
13649.885625203451,1567.865025838216
20664.58816019694,2620.7201334635415
14698.460433959961,14428.435546875
15455.773442586264,2014.9270731608074
10492.095342000326,8811.939305623373
15810.304845174154,8398.043655395508
12654.163055419922,2646.2453816731772
17170.69157409668,14587.041875203451
14793.478744506836,14736.428766886393
12134.440739949545,4802.3567454020185
11221.835611979166,5791.3118082682295
13610.560963948568,1570.4100240071614
9858.341684977213,10259.839213053385
14172.012649536133,13858.26259358724
15601.573811848959,3753.8829447428384
15832.517868041992,507.1616973876953
5974.449681599935,6623.557973225911
9660.582041422525,1942.6580098470051
14918.821080525717,1367.2725931803386
10481.049438476562,983.4572499593099
14031.81126912435,1743.3528696695964
11685.116821289062,11146.567799886068
20505.292399088543,2059.546457926432
8320.84587097168,3529.0761210123696
5470.345479329427,6057.882329305013
16302.298110961914,15372.50217183431
10900.503606160482,3119.854680379232
14728.371037801107,15638.223770141602
17540.203587849934,2966.257339477539
12332.299077351889,14074.116180419922
15341.3369140625,1659.250956217448
11596.629725138346,3187.691691080729
14717.07428487142,2363.0123341878257
10317.212590535482,4964.87163289388
9120.007115681967,10293.897979736328
15944.383153279623,5494.438654581706
9497.29286702474,9460.500157674154
8662.155166625977,1583.6367899576824
12236.915573120117,11288.942077636719
16057.273142496744,15957.044448852539
14048.399622599283,1640.883773803711
9169.385899861654,8984.72405497233
11462.899531046549,3504.411778767904
15594.380467732748,996.7709808349609
8746.275344848633,7731.407948811849
13004.591873168945,960.8298797607422
6912.827748616536,6619.036936442058
7168.62212117513,5358.997548421224
15073.883682250977,2027.821533203125
9719.040344238281,2278.6954243977866
10737.321385701498,4142.104456583659
12336.355341593424,12982.604080200195
7343.042444864909,7726.595555623372
15789.913614908854,6865.006581624349
14173.28850809733,13817.21280415853
10425.599344889322,10438.236516316732
16057.774190266928,15394.886082967123
16353.840983072916,1597.6735178629558
11722.965042114258,3907.0147247314453
10023.541463216146,11099.154037475586
10079.749877929688,9773.96539815267
15716.412338256836,15826.709686279297
11569.183619181314,9402.470453898111
5541.27429707845,7169.765635172526
12611.701863606771,12737.432545979818
12886.510264078775,12024.792775472006
12520.092341105143,6926.102650960286
14342.629419962564,1231.301264444987
17937.069931030273,1980.5596923828125
8692.047292073568,3692.1492614746094
10638.923212687174,9403.296844482422
16744.87353515625,1237.4245300292969
10967.863876342773,4341.190643310547
10347.566528320312,10155.42844136556
13718.883071899414,11973.660822550455
13498.645568847656,5714.081471761067
11306.00543721517,12380.027699788412
25232.12559000651,2742.2598826090493
22761.59929402669,18890.714431762695
9727.461634318033,1990.9227498372395
13950.744517008463,13683.657201131186
10174.2263285319,4856.572509765625
8514.967615763346,8315.901865641275
10926.84189860026,4018.9550170898438
9557.81795756022,2918.764002482096
9436.42837524414,11285.01702372233
9060.986506144205,4030.3634490966797
13967.927495320639,2523.7974904378257
17005.880360921223,16274.996978759766
10527.759587605795,10600.147552490234
13038.197428385416,12925.610051472982
15240.853983561197,5776.333236694336
14538.325866699219,14228.758967081705
11589.670171101889,12659.282643636068
15204.960566202799,14679.77321879069
11510.982223510742,2942.4037729899087
11142.459955851236,7048.808700561523
9996.456548055014,6407.132146199544
10814.794733683268,2457.066721598307
15783.37344868978,15691.538467407227
11420.590301513672,11540.049179077148
17381.818634033203,15884.668589274088
8382.89453125,8237.559310913086
10750.223882039389,2593.800053914388
21553.628138224285,21417.969680786133
9855.57585144043,2518.60622660319
9996.568598429361,12721.450078328451
10776.66665649414,1825.1624399820964
8292.262817382812,8529.80576578776
9209.903071085611,8204.497680664062
4481.656260172526,1220.8079681396484
18568.324696858723,18011.069432576496
11854.07772318522,2925.093307495117
12489.514404296875,11689.189493815104
9050.222544352213,7852.138478597005
12301.249364217123,3006.2723185221353
15729.732833862305,15465.305903116861
9479.304758707682,8367.582875569662
12220.009735107422,12655.057083129883
6982.453989664714,8283.004669189453
7612.355478922526,4505.543843587239
11421.830373128256,11537.204732259115
7075.92003885905,7685.776036580403
13989.707422892252,1956.066157023112
7457.5382893880205,7531.030954996745
9091.25921122233,10167.056274414062
13597.054438273111,1913.4339853922527
13651.719690958658,14694.027796427408
17565.83201090495,7749.509567260742
11809.984522501627,10945.134501139322
10324.377182006836,10354.564086914062
10492.887812296549,1995.3288675944011
13016.53721110026,13153.057693481445
15265.589564005533,1381.865214029948
12120.357192993164,6682.576085408528
12782.947560628256,12655.225118001303
11928.159362792969,12084.85563659668
11030.995000203451,12144.323272705078
14596.778951009115,14654.616673787436
9748.980463663736,11107.32430521647
10047.484990437826,9172.50114440918
12255.031122843424,2164.9110717773438
9031.21314493815,2564.8216400146484
8770.100886027018,9023.276184082031
9208.210922241211,4600.278289794922
12011.829818725586,10342.32480875651
10332.921971638998,7700.241505940755
10133.55783589681,3597.4205576578775
10499.7412109375,3146.162770589193
13183.848927815756,11165.71719868978
11301.599065144857,11139.47232055664
11009.603485107422,6860.486241658528
13638.676213582357,1225.5652313232422
12916.33718363444,1584.947545369466
14577.557922363281,1267.2181498209636
12424.40396118164,10505.161712646484
15714.393269856771,14787.323048909506
12340.196695963541,10281.138361612955
13494.259251912436,10551.162292480469
10511.636998494467,2977.5475413004556
12517.681569417318,3386.426483154297
8260.022567749023,10248.054463704428
16782.92089335124,16399.391881306965
15021.838088989258,15042.452448527018
8256.321212768555,4761.523763020833
11424.946304321289,3747.070566813151
9027.111190795898,1330.9090677897136
14359.767211914062,4826.963399251302
8405.013961791992,7015.096293131511
7927.385355631511,1786.5788828531902
11919.851445515951,3100.721232096354
14994.762074788412,13817.89446512858
26960.93371073405,25578.692469278973
17195.109095255535,5414.619715372722
13933.513590494791,13646.383209228516
12194.661885579428,12589.080963134766
10043.871688842773,8063.287195841472
9207.583190917969,11228.579940795898
13579.507624308268,1213.7712961832683
9123.07145690918,1213.1651865641277
11018.6984761556,9162.891001383463
10274.352671305338,3234.4991658528647
9256.041641235352,8387.025044759115
18669.31325785319,16787.606180826824
12246.817265828451,11791.016342163086
9231.810241699219,9649.578257242838
16089.762212117514,1256.1367085774739
11525.20969136556,1843.7257080078125
12857.588526407877,4102.599675496419
14900.378392537436,15027.979619344076
7358.916442871094,1580.9633687337239
11693.047159830729,11086.187464396158
11417.700083414713,9464.515589396158
14006.53662109375,13599.702911376953
19160.587290445965,1572.4567311604817
10139.033528645834,9357.26471455892
10757.80093383789,4227.755635579427
18344.915685017902,17426.65674336751
11995.63916015625,3003.6714630126953
18772.823354085285,2062.8267771402993
14537.026794433594,14530.974416097006
12574.51698811849,12343.993672688803
15029.154612223307,14854.87542215983
11483.453084309896,12583.049036661783
7894.6104075113935,4299.748692830403
10925.739100138346,3689.8834533691406
9592.643564860025,6248.0478515625
12057.590728759766,669.1484832763672
15099.32265218099,4541.4547068278
12926.844767252604,2661.428024291992
13188.596084594727,15350.980997721354
18073.14321390788,17821.32876586914
15068.065536499023,2037.151158650716
14853.663477579752,1713.3886260986328
9866.693481445312,11616.077112833658
9698.8193359375,2916.4951782226562
10519.277806599936,11445.72710164388
9487.96853129069,9033.524653116861
13209.303838094076,13228.077555338541
11108.252517700195,3927.784983317057
10993.250493367514,10856.085647583008
13062.397801717123,13275.18350728353
9550.679382324219,2241.7682139078775
3703.308100382487,2279.890909830729
14565.048700968424,739.5617980957031
9762.179178873697,1391.5926971435547
11981.260904947916,11926.03547668457
7728.599009195964,2200.466852823893
13511.65584818522,13400.304061889648
15119.489888509115,1011.8804219563802
9793.02956644694,9621.636362711588
9547.93008931478,2399.446721394857
13811.53141784668,12844.663101196289
9365.315058390299,9331.143513997396
12792.94319152832,3741.4844818115234
31065.9378712972,3101.151453653971
10052.84624226888,1004.9185892740885
11300.465916951498,1851.3588409423828
13297.383448282877,2458.7971954345703
8984.326792399088,3463.684483846029
13453.57122294108,15425.535212198893
18019.34632364909,17347.726328531902
10139.83864847819,5044.561904907227
10135.180506388346,2864.9574279785156
11063.76018778483,6134.196131388347
9583.939325968424,9318.446650187174
14213.157699584961,14535.555867513021
6996.996510823567,11153.02205912272
11699.647959391275,3441.38937886556
11861.115549723307,9724.54721069336
13219.612930297852,1741.9880828857422
13551.896642049154,11381.704462687174
6633.183853149414,4649.223068237305
15023.486200968424,16169.883433024088
10489.341908772787,1166.642318725586
14065.334503173828,1386.6619313557942
7993.050526936849,6455.303716023763
11336.576304117838,3838.8536427815757
11195.218439737955,4561.402414957683
12598.989888509115,11834.823018391928
9749.818237304688,4206.1926676432295
13391.752202351889,12435.3581644694
16834.87624613444,16621.87392171224
12819.19864400228,11566.810892740885
7608.555628458659,1673.6261037190754
9128.51877339681,9913.969217936197
15579.68701171875,15428.414087931314
11215.306416829428,1790.4034729003906
11105.28949991862,4858.0335744222
13505.11659749349,862.4405161539713
39983.71676127116,4069.606928507487
21824.341786702473,3037.712214152018
11653.48226928711,12816.827677408854
16341.058578491211,1816.4775695800781
15981.938908894857,16862.822199503582
15138.429005940756,1662.9905446370442
11538.933970133463,4383.831807454427
8432.700139363607,6489.657582600911
6778.287770589192,6977.047053019206
10762.411702473959,2581.2364095052085
12944.312052408854,1415.0599263509114
10822.320744832357,4450.857737223308
11022.810536702475,7694.69048055013
27233.34149678548,2290.1995137532554
13437.788233439127,2511.278132120768
10572.958145141602,10192.354019165039
10957.978230794271,2344.121571858724
11050.83583577474,11381.886235555014
8448.593470255533,4106.2199300130205
11784.715321858725,3834.3611602783203
10542.748377482096,5229.023401896159
7462.298782348633,3943.535405476888
8600.131530761719,8984.561416625977
14436.158762613932,3538.0604095458984
17306.44423421224,17066.61575826009
10529.485946655273,10364.650700887045
10238.691528320312,9367.034932454428
17366.974583943684,17327.69495646159
10831.427861531576,4344.986684163411
11688.660568237305,2247.664505004883
12002.779774983725,12623.831588745117
18950.632619222004,18699.714920043945
8883.04645284017,5164.545893351237
12350.576156616211,11966.910903930664
20063.74124654134,3660.0210978190103
8424.621688842773,3253.438201904297
14233.164489746094,14136.87506612142
12972.646235148111,13918.563176472982
16648.68158976237,15309.361801147461
12086.859568277994,11991.622166951498
8100.867060343425,4415.149475097656
13329.079594930014,13347.19699605306
12217.068079630533,1797.8010965983074
10631.53549194336,9162.547083536783
13509.67062886556,1017.2222442626953
9770.358657836914,5426.875900268555
18188.624318440754,18090.015482584637
15865.639577229818,1930.366490681966
7833.4241943359375,6668.208750406901
11069.895375569662,1623.6583913167317
5743.601303100586,8085.247248331706
8844.907725016275,9750.202224731445
15251.584233601889,9829.586471557617
19061.820576985676,1723.3771565755208
7595.270584106445,4757.713948567708
9582.14089457194,9537.516581217447
9236.249969482422,9122.25331624349
12952.542287190756,10558.415644327799
12221.385991414389,2361.7433471679688
12533.951965332031,7943.751724243164
11302.349619547525,4059.9862009684243
12406.038864135742,881.3650614420573
20651.567545572918,2915.1615447998047
11044.217071533203,3344.5115661621094
10665.304860432943,11784.679890950521
22594.210032145184,22494.588297526043
11908.260172526041,11494.5939839681
11875.58292134603,12269.241841634115
15243.022974650064,1919.6953633626301
14551.552062988281,7785.0167897542315
10171.002100626627,10045.502563476562
12996.04758199056,12957.464513142904
8667.278559366861,2220.8945821126304
12604.296844482422,4045.416203816732
11810.939122517904,2989.946075439453
15111.334019978842,14721.840728759766
12719.967809041342,1403.3565622965496
14550.284489949545,4882.694997151692
12987.877558390299,2094.0265350341797
12425.378799438477,2783.606435139974
12397.352630615234,11933.356811523438
12186.77370707194,3721.398941040039
6820.406987508138,7230.8252512613935
11851.4230855306,12867.714492797852
9485.535639444986,1543.8804524739583
13531.884419759115,842.6344960530599
19179.23877461751,17993.510823567707
8670.865432739258,3625.48122660319
10549.324350992838,10723.964462280273
10105.736953735352,1977.683085123698
13789.947570800781,3266.9901580810547
12450.247629801432,12272.433842976889
8886.224604288736,1971.5291137695312
7698.967498779297,2950.073888142904
9873.55069478353,3836.7375996907554
11155.836166381836,12821.319173177084
18152.60662841797,16879.378651936848
8683.901285807291,8135.697911580403
10409.164072672525,9331.822204589844
8399.120173136393,3011.048110961914
9597.858968098959,1825.3540700276692
9431.584660847982,1193.7474619547527
11090.318161010742,12230.897109985352
7679.838765462239,7798.969268798828
9112.352635701498,9666.252985636393
13982.894821166992,11513.359034220377
12268.284606933594,4745.1509195963545
9518.659388224283,11015.711710611979
11081.680658976236,10864.862111409506
13888.097640991211,12801.743901570639
16169.069747924805,16127.319229125977
15029.26345316569,1795.555399576823
13304.07253519694,13542.803807576498
7963.811487833659,2867.962071736654
9946.62321472168,3964.5227864583335
9792.553339640299,1377.3153584798176
11718.364130655924,11683.083999633789
16303.716573079428,1606.8350321451824
9911.170613606771,3363.1026509602866
14770.250147501627,14200.22048441569
11797.323572794596,10723.799601236979
11145.992853800455,3119.4947255452475
11514.059224446615,2607.2576955159507
9768.504089355469,3951.0167083740234
14922.032068888346,3253.989771525065
8217.718307495117,11284.805028279623
11275.922434488932,13793.798350016275
13042.778513590494,9805.64828491211
12725.216690063477,4376.504069010417
11854.695251464844,3215.1771952311196
11972.463424682617,13802.384913126627
6165.705993652344,5809.294596354167
13146.009526570639,3635.2276000976562
9771.954198201498,9234.039006551107
13504.84807840983,13153.501790364584
9721.225763956705,8592.019327799479
9650.746520996094,4927.899805704753
14189.917190551758,14741.84139506022
10227.329483032227,9478.284276326498
21798.9208984375,2038.2169036865234
11758.060404459635,5215.0418039957685
10726.055892944336,4012.606414794922
11313.97004699707,11255.869791666666
9992.668177286783,9610.05734761556
11113.088887532553,4356.183380126953
14114.063125610352,14855.405868530273
14366.438161214193,2056.0688832600913
10093.727025349936,8891.791386922201
13990.967590332031,1542.7948099772136
10303.950622558594,3185.613530476888
12318.640462239584,3498.2603607177734
9126.333048502604,8530.639506022135
9965.192240397135,9263.690704345703
17866.399831136066,16409.082138061523
14586.251480102539,10615.907928466797
11280.649505615234,10845.569193522135
17160.813385009766,1197.4398193359375
13060.294637044271,8118.029749552409
10692.299352010092,1738.4315897623699
13362.63638305664,13399.210830688477
11664.58164469401,2475.1395568847656
11077.634607950846,2238.6811726888022
9606.325607299805,8531.312418619791
12143.133672078451,10741.808080037436
13869.667231241861,2304.693272908529
11733.38128153483,1433.4930369059246
8546.767430623373,8723.764551798502
9864.554341634115,9389.268564860025
10474.476145426432,3717.1785634358725
18188.465713500977,18304.149317423504
13707.503341674805,2592.072052001953
11428.550979614258,1740.7519785563152
10227.037826538086,11311.56825764974
7901.632975260417,6362.907470703125
9676.325653076172,1285.137690226237
7252.860905965169,1997.718500773112
9394.503326416016,3806.735809326172
10612.158905029297,3230.2414906819663
14043.008321126303,1459.0791727701824
13285.253499348959,12375.78141784668
11983.163075764975,1160.3103841145833
14068.334299723307,14023.898559570312
9459.71263631185,3172.6556345621743
8957.13510131836,9499.363444010416
13573.891393025717,13675.153294881186
12897.371388753256,12996.9416402181
14368.706741333008,4047.1717376708984
13428.550720214844,13091.12814839681
12350.91813659668,1025.631332397461
10666.695368448893,2580.8672892252603
12533.404037475586,10619.247695922852
10036.82894897461,3752.1359252929688
5638.828160603841,3363.0873209635415
8156.388442993164,8002.217880249023
20515.08750406901,20035.83169047038
13049.070200602213,12452.005488077799
9605.350413004557,1854.8819122314453
9958.74186706543,2792.4942677815757
10324.715042114258,10527.167027791342
18677.227717081707,17373.303665161133
7929.387710571289,3991.88818359375
23025.85893758138,22601.235143025715
13237.574076334635,3213.667566935221
12569.68105061849,3773.7751973470054
9429.248697916666,1783.5048319498699
8581.626510620117,1998.8301035563152
13550.267985026041,1270.7419687906902
9015.173934936523,10584.37782796224
11011.225891113281,10806.382369995117
13287.710932413736,822.1433919270834
18161.784083048504,2880.3619232177734
13111.075220743814,12795.485509236654
13554.244150797525,1578.7423400878906
12268.361516316732,1857.9054209391277
12523.431966145834,4238.2910715738935
9716.003443400064,4877.957743326823
8767.483205159506,5349.1881103515625
15067.914255777994,14657.733993530273
13765.683883666992,3284.6197357177734
12844.083516438803,5652.844991048177
9719.233912150064,3270.5343627929688
8463.158177693686,8854.204869588217
14717.186635335287,3972.9594930013022
11075.251759847006,7624.584014892578
7087.118438720703,3953.9940338134766
8364.120330810547,7515.546051025391
12664.226435343424,2474.3784840901694
11623.422810872396,954.1651000976562
7943.03493754069,7772.582590738933
13221.978622436523,1254.3353474934895
12358.044906616211,3095.9735107421875
12862.417785644531,13100.475601196289
10892.144383748373,4043.433263142904
10851.842320760092,10769.754302978516
9166.93364461263,9211.252548217773
9350.963541666666,4078.76687113444
12934.500452677408,13378.171025594076
17771.97069803874,3404.972854614258
18393.00355529785,18259.56837463379
9278.697291056314,7752.769643147786
13133.346186319986,2494.4867095947266
10655.958536783854,10615.232599894205
11086.538609822592,3616.055908203125
10494.158915201822,10463.915827433268
15160.19633992513,1592.3049570719402
15348.96484375,14857.949717203775
8358.915451049805,7880.26301574707
13611.208755493164,1109.7748006184895
10759.7863667806,468.89990234375
9169.823933919271,12072.14582824707
12941.928080240885,4208.24680074056
10295.440419514975,8119.000940958659
13681.011540730795,1407.6433563232422
9280.372823079428,5594.337193806966
8541.425440470377,4126.364262898763
8600.656590779623,1950.7559661865234
21007.633290608723,2198.4679514567056
13158.300577799479,12920.792877197266
10151.858927408854,9413.679672241211
10935.322341918945,4587.629847208659
10656.685114542643,10255.819493611654
10255.632670084635,10120.887817382812
15172.403925577799,15344.861511230469
15467.126815795898,2907.300059000651
10984.6887105306,3034.210291544596
8521.339869181314,11060.43430074056
17241.996739705402,891.1556650797526
20024.07100423177,13718.753758748373
10425.780756632486,6762.352813720703
9892.387776692709,3964.2345021565757
11374.089248657227,2701.8855641682944
9963.409138997396,3870.4810994466147
11619.651657104492,6554.436228434245
9783.938008626303,10411.531056722006
9850.863072713217,10810.543182373047
11686.987889607748,3677.776896158854
11434.234690348307,6225.809036254883
9057.764114379883,9321.13569132487
11291.704284667969,10500.019927978516
11397.569844563803,3107.2470906575522
15396.256973266602,2225.303639729818
11564.344177246094,3465.3992818196616
16017.847880045572,14782.227828979492
11236.03751118978,11883.769882202148
15623.214635213217,2195.7536112467446
12038.626001993814,15990.989522298178
14402.97226969401,17250.8569539388
9830.012736002604,11563.737386067709
12533.359842936197,12282.413528442383
14962.585103352865,15284.232594807943
13751.411585489908,13718.120676676432
15460.02084350586,15402.433985392252
12181.346079508463,1874.7439371744792
11756.797714233398,15328.112503051758
9489.1906636556,6301.3878173828125
11113.438720703125,8897.313079833984
12637.969782511393,1271.0750630696614
12493.353876749674,3972.99924214681
9385.61654663086,2505.1890411376953
17624.107040405273,13859.331792195639
10402.526387532553,10815.305623372396
15383.90092976888,7590.472254435222
12374.26864115397,12072.783894856771
14885.995763142904,1108.804651896159
15606.342549641928,1661.345911661784
13312.594039916992,1583.3831075032551
7227.951802571614,6875.414764404297
11274.153879801432,11148.878555297852
