psnr_unsharp_otsu,psnr_unsharp_kmeans
31.66465734969741,31.476346178639353
30.48822866654415,30.192994441633804
30.31962064954897,31.35172558772215
29.717066694270375,33.642728661874756
30.700422326965175,31.297566338604025
30.047294676935064,32.06850542079847
31.091731046432788,31.531920319872597
30.45690108756611,30.043642511678954
31.05079915343163,33.192348871530506
29.964152195067943,29.925965701831046
30.140474884119147,30.16852142782487
30.145218824317148,31.795673178931132
30.443296297814022,30.83345611263054
29.685968396129145,29.875956128503084
32.468868972624044,32.00084336500225
30.254101565487566,32.53368896266744
29.645839815064846,32.5738408369993
31.52610423885622,31.520765521958158
29.781912919906436,33.36071776496327
30.546338719460337,31.519039297267287
30.44203729947894,30.02082427315969
30.41110196306625,32.91478023418219
32.112803286434215,30.879911978411897
29.858971318991042,33.06853895106167
30.70453000963481,31.51476501258252
31.280856570190917,31.21530961437596
30.513788024164846,33.40263939733369
30.36644455790093,32.267845962330625
31.594822399380945,29.71125433561673
31.747112663396205,32.12118770208595
31.134416523747536,30.938937832961155
31.44034625492885,30.875633856006
28.913175184686743,29.029479045702416
30.534585028972398,30.25650495424991
30.629557920507313,29.589507608386533
30.60572033304585,29.17315643274317
30.37233870833728,30.491346804901625
28.896584617955313,35.81307448437858
29.919129503579207,32.73241623404107
30.27804738701956,33.53222435951687
31.490291561568206,31.30948914899115
31.0091886009373,30.990144486772337
29.946873319789482,29.97385635754656
30.07340153204543,31.66962015210103
30.142083584982974,30.349356637104
29.77558023561639,29.90037048121467
30.764690977441123,31.301841522340645
33.469644590956456,33.3560464298743
31.70739347266487,33.30070425935067
31.55991579570616,31.791483789281347
30.257774736907503,28.880438336501697
29.003397601143583,31.761054657781635
31.056185227688605,30.804841215500357
31.080415385240066,30.490177240647846
30.637447707373042,32.4606903249532
28.832637489428592,33.75744146952072
31.071211008734167,33.7486384973793
29.975164338124415,29.580169595059232
30.151572083161046,33.15509623967302
28.659607854797997,28.85299340398464
30.814421003039946,31.528499772017522
30.64407151855491,31.163447341223566
31.286216072551962,31.875189054532846
30.009889620049393,29.68759456742097
30.042189914360673,32.95812238732017
31.08015574166455,31.855972068620968
31.961439555416995,30.23488883860013
30.38497206354423,30.97628964618945
31.168991489696683,30.19896279793262
30.679318701798177,31.42717298967142
29.35197809616752,29.405251211512514
30.51807763459403,30.782837613005682
30.8482514573478,31.10848902186192
30.258168037548533,32.01319151549688
29.91275483933233,30.32912586098555
30.918299945898692,30.81261058719056
30.293025202233498,33.08437767683105
30.32800100355224,30.148861127189896
29.623498017438017,30.49655185611726
29.738493242254247,33.95202902996994
30.968545239372688,31.185502722518102
31.853764290450286,31.653278099832267
30.103834159322886,32.92934876885687
29.596187367326262,33.54864373731753
31.62480170817792,31.205422378255406
30.404481932210153,32.72581499454851
31.011658722798828,30.393762641986434
30.432903852720038,32.264494977056145
30.67459074487239,30.75349443702416
28.99540556866932,29.221198554102088
29.470318929762463,29.624319198700476
30.224289829618158,30.105625300851116
30.15487717324625,32.47471653293974
29.3772817498858,29.917629622894314
31.239969801487707,30.463194130320367
29.6972278472833,29.881044587578547
32.05257882570719,31.871637832489462
31.195067320059756,31.367436759080697
30.12092443854761,32.00901365468067
30.04068911019153,32.504704936557964
31.065054754947855,32.00117671036488
29.15782497833314,32.803594605295814
30.671928696338536,31.806675174267895
30.580122832043703,30.981463105866034
29.730804040690053,32.79269685950405
31.281963080563425,33.41461820444864
29.964388040688853,32.21055023896538
31.40484133446511,31.20169570849249
29.65883672199976,33.538102561991586
28.70749014736723,28.97418012715537
30.39480086529776,30.912303722135867
31.580321792646497,30.83479846424977
30.470455878797054,31.204086415142307
30.884711948964995,31.084487197458778
30.522514010792513,30.555082553332596
29.65365781954951,32.42090555200774
29.240890178500216,30.265790175045172
29.477272487395588,33.0991695599678
30.615587411416,32.844369488037835
31.091132680970208,30.906519598364852
29.187491739975222,33.15203325451752
30.31097580126007,31.045034280887343
30.307854648291208,30.437492596123953
31.692669744083318,33.14545535276853
31.280414501155942,31.172856182216762
29.731668759815122,29.782134227183086
30.72626672746204,30.591500340521446
30.998652145468224,30.176026268134176
29.297455956895426,29.31459310703626
29.812062988654233,32.62200145589893
29.326880367228853,33.382755993003265
29.923830194775604,31.959625031808034
29.55757436597971,30.275799643159594
29.55497253206433,31.237000085730912
31.44753359453177,31.34478476332012
31.165830853195757,31.432131843977512
29.95288595726798,30.145032662243025
29.627422148225946,33.820396305303774
30.61359115183766,29.62458901368658
30.25833603932948,31.08962926941764
29.892202634175817,30.07846980389116
30.88768399586765,32.35241487743705
30.658189051974226,30.8216189157821
31.00075696480888,31.119642965466895
29.02049506630545,29.982764358736446
31.710359529232434,30.921993564251608
29.59962837604977,29.930487920918686
30.426148977962804,31.0567965621359
31.979948684992877,30.281379504350912
29.87621397563445,30.732902433855912
31.026470735291056,29.46975154432021
30.330885913015884,30.145861671698626
31.590608140586497,30.264190596658203
30.083994561905385,33.8597289765907
29.881469005259763,34.27022390313801
29.307131809271958,29.658871894741125
32.124531267919515,30.37707098469024
28.89472031192714,29.055288700902665
33.42457576788093,29.855565095320465
29.446712633136194,29.63511177670992
30.4447212455821,31.37580051967104
30.266018785939757,30.22316569086206
30.91351932555781,30.773375468516644
30.813493782470395,31.809022463844776
30.144985947352385,32.76144200438254
32.22479764907216,31.23778106016138
30.249831276078154,32.84865230819749
30.05702243765025,29.723709183912494
30.10542064112518,31.82008626561104
29.850118784705295,30.025622386344082
32.147801361714606,30.335900582904433
31.16249137239869,31.095430950056336
29.982621573102982,32.087899456974675
29.005574201087807,29.449968641020135
28.84136226010666,28.936982071366863
31.94096258867542,29.882703820585622
30.378057787481364,30.39365738275325
30.911385119354257,31.462110540841742
29.48276953719416,33.571399340313846
31.401360369376654,31.703303930006342
30.594954943133565,30.8863381157072
29.251008145307445,31.138114136921256
30.041496036637206,29.912638308602403
29.95997647989835,32.047278559195576
29.977474275843697,30.250975656002428
28.587067095219744,28.70982975041091
33.40251223559508,33.68387067158552
29.619278673039826,32.58107156110007
29.898681586920738,33.13750475834251
30.070113655799858,33.07386358772524
30.133613717347846,32.294630366823185
30.72933317053465,30.70686032832381
30.1752516087733,31.759717738416974
30.281847082066147,30.258699104002087
30.303781846819568,34.223663652678205
30.201009934073912,30.022687015077906
30.928945931117006,30.858335712515164
29.88630712375332,32.09081667895998
30.33241196642252,31.88337560684812
29.187121264752307,32.52285314152614
30.456522957083738,30.483707161787216
30.594514738416002,29.760334944265196
30.0740908511002,29.4502817149951
32.33830841193762,30.99465912861453
30.185667295981347,31.671094826012272
30.095855560167585,29.6653925642112
29.72600969875487,33.53009569456208
29.408392969765387,34.12732847234193
28.50018703720819,31.083691015287474
29.564705727340936,29.516837523507178
30.532142182150114,30.576758756526704
29.206381598229356,36.672125842569145
30.404534506413388,30.04583879789587
29.29888079827816,29.43090831681794
30.535802740427023,32.595081402773694
30.289429952351643,31.208891075828223
30.816198148568485,30.207861248812673
28.156888030578262,28.409417794904712
30.452778525949444,30.84497735579844
29.957501906704408,32.70364141229119
30.07441360750125,31.175551224262495
30.784911187395245,30.40303210445991
30.703723421637665,30.766423163696945
31.126234194064146,30.41331325065213
29.230858334100613,29.463319746472383
29.835597410335694,30.05131323737813
31.04961199842514,30.76746321253921
30.816121080127136,30.79757020975077
30.21225025683664,32.28354939851417
28.950772471374023,33.99108049050584
31.9562290394329,30.308979040876586
31.388166693880347,30.574515806070526
30.703098309123533,31.168305919374873
29.192315026821284,33.67189423123317
30.52952686356662,29.35298247620406
30.30457868397061,30.611215699158578
32.5752924114608,32.038367333591395
31.13495559053645,30.35229592885556
29.35057054059035,34.649131472380226
32.14974473640612,31.60583641023472
30.77424584793176,30.721557203246768
31.17379529508906,31.09194376993138
31.501913574094203,30.59117336462712
29.411972221958,29.57029709969984
29.37617168818261,33.53580154820778
29.407380140134464,32.284648980592706
31.013442096212675,28.751595836356955
29.02534149581421,34.089519193578916
30.970786739382437,30.973799594919665
30.96676322739159,31.33654469863368
30.277955035708203,31.901486422058248
31.01613999294994,30.801977197156024
29.831972516460894,31.900785944157427
29.975283909834232,32.352611074878716
32.12936756913011,29.509536664663063
31.036411213967586,31.01223294228344
31.497239360909425,31.865051891207262
29.23593261328196,29.899631177200085
30.134019406112674,32.29658466714212
30.832180830756606,33.25257869470497
29.73932462295192,32.91272568026892
31.193846780094923,30.610292154182396
30.321160672064266,32.662732452892726
30.002937136810004,32.23189036204858
31.426072734049836,32.71190034985656
28.995077266165417,29.109927576114746
29.995208107050665,30.168872822809195
30.089702178610818,29.83641847484523
29.299090084132526,34.62766197828
29.712446771079044,30.13559207097957
30.098130189935198,32.535644855201475
30.995510926232235,32.19438451605559
31.346868301232323,31.820552734265117
30.798350734538175,31.386878513658036
30.814804159042755,30.174468246796305
31.784555014642038,32.11071122809201
29.721280219376062,32.049911000611246
28.912793532696128,28.95802070560745
31.859967667114972,32.126780775255014
29.731003600538042,29.79781627592474
29.325242731472116,34.315020089900564
30.384759375068434,30.392385918866655
31.09315653656754,31.045575763278435
30.952429333217488,30.710366754086614
30.790855818864497,30.268066346988608
29.738628542698223,29.948343388753692
30.296493949090525,32.333718164286246
30.90318205106753,31.197668764711356
30.921334554085558,30.56954805206892
29.434660965860367,29.975777769117094
30.391930454220276,29.644540007382645
31.18132755687979,32.739264966162565
30.219573831239288,30.599098949473614
28.69096441478522,28.95367244937748
30.590026029704834,32.996990729066354
31.1823403093045,30.558893480893637
29.573069777971885,33.870485956600525
30.156011238146966,29.601370357556505
29.826577889404277,30.351368737843273
28.859260050556163,29.278127545865168
30.45768198214638,31.499587353876173
30.881014936062204,30.79169628269924
28.664144313695942,37.964503821190114
31.025313009658646,30.4538814907052
29.783618084894357,32.359405204893356
31.74455542106749,31.675123661774116
29.795009473877244,33.15092291179256
30.853211688156815,31.077941125013233
30.577815279894793,30.601736224687084
30.945175778895226,31.070083889073086
29.226225735105672,29.231972567251056
29.377220235859994,33.20188435775579
29.89946885922135,29.931667532731232
30.208938302127105,33.1590717906826
30.847236060832234,31.730581197775443
29.561540076284185,29.850794563840445
30.731470195468376,29.72093233411361
29.823482688061745,29.958192922453122
31.13799317220993,30.5148224528551
31.040337928428293,30.006707637613733
31.059649871975633,29.54471014796033
29.183072608338158,33.6539896939366
32.32778322648584,29.42150041768045
31.082678775348054,33.538836074608966
30.615154112640237,30.952981813138678
30.82211682521351,29.72670184533225
29.865735140453012,31.61907599643468
31.02018504205426,30.527431676211346
30.77867717534143,31.058269577357024
31.243273527542527,33.06008174446197
31.138447028009644,31.24908182292623
30.198763293784104,32.4597331917026
30.889609371150076,31.849433745573073
30.36227252302171,30.363369727390683
31.636502609037123,31.228796826705086
29.81964073852587,32.48097192355084
30.43124041055084,31.550098852608453
30.465727441008518,30.387448256550403
30.359065224088617,33.32322268952431
30.387489111277954,30.60860509988265
31.351826220645584,31.421161784879125
30.434633262179833,30.48278224104637
28.811165713417132,29.400690196327147
29.62140059798479,29.47811588082676
29.57806401599335,29.743017697219333
29.568552155887495,32.049338642340416
30.805731420082,30.564340320613894
30.43758802735207,30.314337671144894
29.731140583725157,33.40730084520289
31.988094757457294,30.01356359193556
30.427088525964937,30.253900952943184
31.04376446052584,33.01821728293441
30.036655697601425,32.3120656834279
28.69999762267518,33.513838474248644
29.90384028476086,30.13927366026774
29.345658642667104,30.37476474913685
30.573731454066927,30.16848116931033
30.31965392376915,31.47291569670707
31.88711794585249,31.79913401248892
30.82528417579871,31.004244434421206
28.800667695721238,34.8835057001303
31.16981547322841,29.443410053923667
30.34472947149212,31.8822273863622
29.478801559898887,33.246582119941145
30.882364162146644,30.993925793795682
29.68884945859205,32.43020603453226
29.203879163652402,34.19564691387221
29.30143743593337,33.947053546744904
30.471862879798152,30.855969454113037
30.669225874100633,31.281536413272374
30.206260774856663,30.19241879437434
30.418669080866685,31.71454042014263
31.29166772480733,29.991926997750888
30.86808995428036,32.10391002923405
32.63013632438596,29.733441525185206
29.723619611241503,29.581575835641427
32.056627002760386,29.747625399180826
30.688372906259143,34.006341525317104
30.672674666967332,29.881175147790806
31.516615738828094,30.72303994180964
30.289295601393867,29.363123855684368
30.74783110685583,29.924633056969373
30.625946601896278,32.15958414978262
29.66305980050837,32.10366409650445
29.781668364251985,32.98006875540598
30.670998098169797,30.364241114733446
29.433246336040458,29.636822121151944
30.678560468851437,30.628492269212888
31.220172604382736,29.852765721941523
30.63281460669198,30.26179630213718
29.353808512866554,32.705518936203106
32.19751841525572,32.78068174514483
29.63162101631042,31.180198689879816
28.998176913040325,28.934248959397447
30.64194791685477,29.589570967713442
29.86278898988314,30.093215246540836
31.874370933585496,29.251862763679704
30.34454816491199,30.91170233384424
30.61514980726859,31.545780811852996
29.8550065218988,31.961372851183434
30.517969701596076,30.694568229306466
28.930372114852624,29.211968194794995
31.02284800927088,33.7461089296567
30.69844016085895,31.604793672868333
30.10547841823403,29.949972793071957
30.654982809584137,32.07198491482491
30.53393346878807,30.296252090391572
31.026725037442585,31.096895264078874
28.838766128266656,36.37710402643034
31.821024419628507,30.176326972236346
30.148112387175054,32.80143980373251
28.941006171977396,29.394886088534236
31.964474881357184,32.10480896015266
31.317079417141894,29.413563651271318
29.637892092703222,29.263154699434576
29.65152321434969,29.69535135504808
30.716546277952656,30.076145982087343
29.939327754496922,29.615702664273122
32.0029386420834,32.260980195012046
29.113482842280696,33.365843166807196
30.399467191880266,32.65176855443202
29.836624910302476,33.62021485110859
31.25919572564335,31.551967128992718
29.592431444989103,33.11612087665182
28.193397178795003,28.41827659374781
30.927459346713704,30.564260244472305
31.315280970576595,32.77957476775855
29.823141195977794,32.18891012683453
31.539096321763786,29.80230788461931
31.246150679451084,31.130924797701894
30.645103953816673,30.80440783328765
31.408026294023873,30.435638114968434
29.26631119772803,33.25084700028575
30.146290640832976,32.600964868428626
29.529601338069867,29.577102985373557
31.445908735486775,32.2524901125597
30.216576931213798,29.48609283913017
31.10033434211355,31.285898609414758
31.045552425853483,30.88173236252353
30.238500928758146,32.66520729076821
31.32411983715119,31.774399510312875
28.850031081654425,33.379270814706025
31.28688122164671,31.404380831023225
30.629168381680266,30.74914240410555
30.50590349194396,30.35147481880067
30.644015569151005,30.448486982821507
31.114053412432,30.26650024444791
30.265133301702576,30.5653628718707
32.09158808080548,32.1687836910867
30.541628961376105,30.3795849389537
31.965802635800827,29.838029651695372
28.958074154351404,29.110703666558635
29.657185494000853,32.96266609067824
30.105244878140383,30.384316957018758
29.865023442919608,29.315778076220194
29.260242867241686,29.263504766619526
31.435462169814123,33.03602007478971
29.921376126162915,29.77319754016799
30.124205928763278,30.319569824583876
30.520959901826103,30.833719939848066
31.415278413771315,31.77159628277748
32.14618124756781,32.71687100905896
31.768331368602997,32.45529566460571
29.41791449579607,33.157645458528755
30.9659862138621,30.853121556797497
29.872095864851612,29.94631361611525
31.937852356066383,31.46076743154765
30.84141130780603,30.767693872856825
31.562843157067256,31.464424383245397
30.06534582422265,32.68453310738124
31.515250854211697,34.123223416668864
29.758776752306588,30.07955018192979
29.135975952681342,34.06570413590233
31.64160832067207,31.174804511431606
30.79653272085585,31.02187091122232
30.17669456706196,29.60674447362125
30.762252096138543,32.695477769934804
29.68384091195476,30.33907612217449
29.52715726009385,33.99921957577115
31.38376835059828,33.10158346207891
31.73076032974602,30.105604764831053
30.2234485758896,32.15314438971251
29.514751482925963,35.9993616247871
30.54364322869034,30.468491913445327
32.512959096764895,31.108791584909575
30.07917618780704,32.70511360096062
31.08062406976798,31.99310660558467
32.77151806026515,30.452342696412206
29.449119923008176,29.622813403047452
31.491275556692003,31.219245450847094
30.571664436635007,30.792183027204025
29.871229773368228,34.06117569790348
29.98718999508281,33.10978687657373
30.189589253519653,29.783387329826635
29.53264982969789,29.769342780935627
28.610166799181407,28.670333697643784
29.393716565751724,29.77887649549799
31.643780253050885,30.991754704216966
30.164271976759814,31.97336939334255
30.52249255516997,32.28631066516406
31.265779573916127,31.182479910170883
28.777272507779873,29.571503157272872
30.707200129371508,30.525735088883366
29.812437121304853,29.562643261057282
29.51583859070606,33.232460857248704
29.886804867944846,32.53663592526081
28.945350285416374,29.092087002471175
30.65248197200792,30.71696937740763
30.79060517854777,31.179600937210804
29.433082657569546,31.805506381007305
30.475743581368967,29.76895881375924
30.283487626816637,32.636849838601535
30.71682513432624,33.17847602091901
28.782128916009967,34.5479623556595
30.256957607384713,29.256244000487676
29.68737486439362,29.94320334058635
30.989437937882585,31.65632729464356
30.28130882837841,30.053849427462104
32.107888795335725,33.65425051506486
30.323035694418344,29.740251516942497
29.403479529777663,30.14451390928194
28.93910301330233,32.19841946366024
31.389308841398027,30.60545086305007
30.857769894775153,31.045959984468922
30.049316204987942,32.82750569958699
31.85442077892301,29.521535618288617
30.98116885861743,33.699106761498506
29.41863916907564,33.705052751141864
30.423688453002875,30.711919315512993
30.905893482061785,30.66066232831037
31.11231953455571,30.529430541818297
31.11933788719471,29.625502645709464
30.270775755189703,29.778716045845478
30.26854152781823,33.445423224486966
30.713600949426393,30.902691906634434
30.32439316691649,31.47213180340671
30.202065003914047,30.331909944932303
30.615266836616627,30.699094530808765
28.824833068484736,29.761997889397925
30.809882664558685,30.774398913093002
29.67266868121851,33.392339470912674
29.135178074384605,33.322461917185
30.68382912957579,31.377815950284464
30.15065018935125,32.30192298640405
30.514295456176782,30.41124685757664
30.289421600684467,31.443240034304782
30.815527125102733,30.92852354469251
29.670817254016477,32.216868036330396
29.86127323209764,33.901259975793096
30.860892124093123,30.54460854509535
31.928009129449435,36.424018939072226
30.444345302947518,30.15200267215065
29.999560511073163,32.27761829787559
29.15334003413408,32.034806111522144
30.843172309679563,31.97500284356229
29.970928760103753,30.490970227884382
