mse_unsharp_otsu,mse_unsharp_kmeans
18133.723236083984,537.4640096028646
17479.78944905599,269.6313934326172
19484.235565185547,19355.22035217285
19366.22522989909,19252.789342244465
19697.2685546875,722.222178141276
22071.445602416992,443.7094421386719
15095.108713785807,15063.202952067057
18882.50574239095,18685.29620361328
16005.730911254883,311.22461954752606
21120.121236165363,21105.426559448242
21523.65189107259,696.3429870605469
21281.018132527668,21156.451049804688
19897.216049194336,19782.987147013348
16231.048767089844,16186.145599365234
16803.42951456706,16616.56378173828
19780.93339029948,544.0442148844401
20573.995646158855,744.674082438151
17538.018122355144,679.5435943603516
20048.679168701172,895.0083211263021
16554.390294392902,1877.7317708333333
17483.915013631184,928.8402709960938
19166.536748250324,517.9158986409506
18667.900182088215,342.9281056722005
16296.031305948893,1239.1068064371746
17896.850616455078,483.3669942220052
19631.222361246746,778.8702392578125
20966.996490478516,501.50103759765625
14211.915740966797,209.92174784342447
16660.932118733723,16506.90528869629
19346.788665771484,19677.033762613934
17309.721481323242,345.2075449625651
24868.989135742188,24827.294235229492
15662.811157226562,3644.5737813313804
19075.095255533855,19006.485376993816
21601.116958618164,839.4961293538412
13094.355377197266,12982.73003133138
17867.05534871419,18162.58499654134
17412.67606608073,17760.11519877116
22661.715555826824,23067.242965698242
16040.471399943033,15934.08033243815
19538.345006306965,19486.275945027668
19637.42386372884,19516.05810038249
17926.821670532227,785.2860768636068
20547.184967041016,747.3979339599609
15807.380350748697,255.81432596842447
15506.656275431314,455.71568298339844
18940.24085489909,18800.59064737956
15214.118001302084,15064.831461588541
20407.2260945638,408.52308654785156
12629.877731323242,376.0474446614583
17945.089482625324,598.3007151285807
18860.276545206707,18698.439498901367
17484.3900197347,17331.6775970459
16723.75136311849,677.2118988037109
14971.072413126627,14893.956690470377
16207.1159769694,804.9566141764323
17533.312906901043,416.90381876627606
19895.459401448566,540.3261871337891
19465.517003377277,19455.709569295246
16709.26842244466,1687.2634684244792
22931.91404724121,374.79833984375
13114.51749165853,13063.326975504557
16609.97098795573,312.6083170572917
18047.385019938152,17935.77902730306
17793.24219258626,1687.2947235107422
14953.5673828125,1148.2490539550781
18977.738154093426,18930.91640218099
15140.079325358072,15367.415506998697
20996.7651570638,20852.795944213867
14828.938461303711,14793.501113891602
18660.174270629883,19324.020955403645
17723.397384643555,17552.590901692707
18366.692860921223,18474.33611043294
19854.16470336914,692.7262929280599
18362.527974446613,453.88402303059894
21189.09632364909,1288.7991129557292
18444.32147725423,18277.93438720703
19295.9018351237,19519.79578145345
13895.551452636719,336.0464121500651
21773.913299560547,602.8463490804037
18396.14286295573,429.53037516276044
9407.393915812174,740.4884389241537
18775.497126261394,283.4449513753255
17878.59619649251,18045.373952229816
16777.98129272461,477.2711486816406
14644.821461995443,2853.3921101888022
15086.22787475586,14992.66055806478
21545.152404785156,667.2834116617838
26121.543706258137,25883.108067830402
20631.060791015625,426.9399719238281
16942.903162638348,18600.660090128582
16510.81002298991,857.1141052246094
17962.770177205402,1058.300816853841
18163.688501993816,749.3731028238932
16812.74857076009,1348.5760091145833
16760.04399617513,647.5735677083334
22565.529062906902,22463.87339782715
17476.67392985026,608.1483357747396
18460.969919840496,986.4147745768229
15702.69660949707,1757.7082061767578
14167.309921264648,303.13051350911456
21849.27732849121,582.939453125
