mse_unsharp_otsu,mse_unsharp_kmeans
12302.956303914389,3328.655034383138
14538.191975911459,2590.301030476888
11219.93256632487,1615.4551442464192
18358.668009440105,18198.54473368327
16527.56423441569,16281.577621459961
17698.630599975586,18253.918080647785
13904.606430053711,1410.2302347819011
11274.611557006836,10880.244954427084
13983.10346476237,1846.5629272460938
11092.169453938803,3387.4573923746743
9776.523529052734,9387.817352294922
9164.622909545898,1016.1487274169922
9759.199564615885,4383.228861490886
9867.841211954752,9273.861211140951
15159.474294026693,1112.2206471761067
18076.91264851888,17985.46533711751
9360.114639282227,4831.113235473633
12847.38564046224,12745.893310546875
17716.150263468426,880.3634287516276
12059.859639485678,12019.334650675455
11048.37277730306,10318.459645589193
12939.691421508789,1400.0127766927083
10858.763239542643,9686.917877197266
16416.46871439616,15966.939768473307
13967.762517293295,1596.5116628011067
9907.44970703125,2338.776168823242
10791.160400390625,5982.587600708008
14700.212346394857,14026.76107788086
12629.48280843099,13708.99028523763
10548.904927571615,4663.446039835612
11441.049611409506,11137.216471354166
17941.686757405598,17306.089803059895
12582.452123006186,4073.3479665120444
10429.640772501627,11469.531077067057
14754.878702799479,2014.226526896159
11935.30478922526,12767.725219726562
13848.930623372396,11762.446563720703
17900.35090128581,17008.028238932293
11937.37001546224,3967.0645904541016
8093.686121622722,8181.869939168294
17051.2533976237,385.7653452555339
10527.268987019857,11359.048853556314
13737.391128540039,2776.399586995443
9568.8547261556,9552.743479410807
9890.374852498373,4850.18234761556
10916.240605672201,10347.44473775228
10960.242156982422,2659.8513539632163
10332.794336954752,2404.337387084961
11752.185745239258,9186.321268717447
16631.667205810547,2803.9622853597007
14822.02432759603,14749.229380289713
12385.774103800455,2305.5660502115884
10852.203491210938,9023.164235432943
14712.117594401041,13890.883743286133
11104.545913696289,8028.070994059245
13924.097361246744,13663.689137776693
10795.533218383789,12073.17670694987
10322.634607950846,8498.294438680014
11456.739588419596,13538.695068359375
10866.427861531576,563.6118876139323
7105.036275227864,4994.707962036133
11459.216247558594,3395.2427520751953
13536.409790039062,12922.130091349283
10973.147944132486,12532.917739868164
14812.975540161133,5458.798258463542
11839.86090596517,3609.638168334961
15470.05215962728,5231.421147664388
12049.742401123047,1306.8333536783855
10320.027989705404,10139.110722859701
11284.709828694662,3747.2271677652993
7412.42882792155,1286.8516540527344
13198.944620768229,12781.311019897461
9430.641031901041,10014.303904215494
14497.896881103516,1734.3348795572917
10955.730005900064,2013.9593149820964
11293.936182657877,11172.28374226888
9736.651575724283,4453.487955729167
11721.310526529947,11188.823084513346
9440.164433797201,9390.115753173828
11418.95095316569,10561.461151123047
17895.420115152996,16326.908543904623
16016.966252644857,16251.261413574219
20054.13739522298,19697.262237548828
13284.044514973959,1656.3848470052083
11245.187286376953,11555.752385457357
11937.179168701172,11705.915837605795
15636.981114705404,3099.7490590413413
4909.02734375,2472.0631205240884
12005.062362670898,11834.345464070639
10545.674977620443,1420.4011993408203
11925.378219604492,1784.9697875976562
17076.36870320638,2076.4349670410156
11653.884460449219,11139.170715332031
10732.72112528483,8352.598317464193
11017.987116495768,11738.17310587565
11502.090540568033,2032.8664296468098
9445.682601928711,2793.5118255615234
11558.44985961914,11292.582509358725
19359.901779174805,1208.8795572916667
6752.1080322265625,8387.123184204102
10496.47711690267,1061.1909840901692
14863.597493489584,1304.2648417154949
10877.133173624674,10676.056818644205
11568.225758870443,1462.0518646240234
22266.82489522298,1567.5148366292317
16400.795608520508,464.20705159505206
16017.911010742188,15041.985336303711
7418.07475789388,1527.9142761230469
12420.808415730795,12348.792826334635
12848.687143961588,2033.410405476888
9721.284550984701,2683.821767171224
9986.290959676107,8199.19733174642
5596.2107493082685,2696.509577433268
11339.800237019857,11476.445358276367
8437.25823465983,4186.812779744466
12116.393361409506,3913.968938191732
11258.882074991861,11398.941955566406
9278.785471598307,2921.428716023763
13604.345036824545,15441.69115193685
12250.946080525717,13353.650263468424
12067.302266438803,2998.426671346029
11788.451705932617,4610.180068969727
15830.214787801107,1739.0429941813152
12154.891860961914,12575.586781819662
15691.521631876627,15221.45955912272
11642.822270711264,2522.169016520182
9843.268493652344,5105.366226196289
10085.153411865234,7963.327814737956
18553.89840189616,2954.124842325846
8070.3691965738935,7675.104563395183
12710.26432800293,8536.391764322916
14482.07568359375,14573.92291768392
12635.380381266275,14289.287623087564
14526.487197875977,14029.58821105957
8817.803771972656,5828.553904215495
11666.482228597006,10181.848795572916
9087.974950154623,969.4030202229818
13398.421371459961,4098.217458089192
10241.417419433594,10097.779098510742
21696.725006103516,21089.6209564209
12178.699183146158,1159.248779296875
11743.67763264974,3496.996576944987
13129.18739827474,11156.171595255533
10826.718795776367,1832.492884318034
11438.93352762858,9103.949493408203
10354.912450154623,10323.846201578775
13030.295135498047,647.7628682454427
7633.457239786784,2535.4469248453775
10419.986694335938,1127.6077829996746
17220.470789591473,15998.978424072266
9215.68008931478,9535.449457804361
10463.453303019205,12609.467549641928
12760.262456258139,10599.409301757812
13603.21283976237,13562.79052734375
10917.797551472982,12197.828430175781
12278.279637654623,11318.40054321289
10025.890874226889,9480.924189249674
17883.350514729816,2229.366999308268
11291.030832926432,1799.6932830810547
13519.366694132486,813.4088795979818
7870.3188883463545,7664.730107625325
14547.180669148764,1315.7246602376301
21965.85031636556,21182.197875976562
9835.517267862955,2415.4357299804688
8761.896367390951,4992.389343261719
12700.811019897461,2459.8480224609375
9504.223185221354,4590.246068318685
10280.225682576498,2227.673314412435
11394.885208129883,11030.744115193686
10794.794209798178,12546.14567565918
14559.348114013672,1891.8101399739583
14317.727905273438,3130.1243947347007
11808.729278564453,11747.55950419108
7972.862416585286,7435.85656229655
13918.22119140625,15065.52919514974
13546.897364298502,13319.594843546549
11623.793253580729,10887.556259155273
11606.170104980469,1391.2808024088542
8663.889851888021,8174.715586344401
13443.791198730469,733.4112396240234
9350.986246744791,9241.281611124674
11416.744893391928,11108.475128173828
12824.113149007162,13413.749786376953
10840.624516805014,11078.637278238932
9715.79677327474,2598.8631032307944
9645.951365152994,9405.547536214193
9891.412709554037,10598.661997477213
12764.491882324219,12964.177983601889
9845.134892781576,5129.559702555339
18281.547653198242,18412.982294718426
17368.00515238444,958.2030944824219
9477.119196573893,9109.515441894531
6383.4227294921875,6843.35764058431
15668.329467773438,15694.699966430664
10012.517639160156,1812.2476043701172
12429.785837809244,12595.248026529947
13635.811452229818,13258.516189575195
11762.7722269694,10949.803848266602
10256.31992594401,3498.39453125
8206.485107421875,7135.5116628011065
9648.058563232422,8363.14119974772
15764.114379882812,1044.866734822591
10514.484395345053,3696.2820790608725
14269.873479207357,14207.240061442057
10367.162302652994,10669.5026957194
12304.599512736002,12412.41244506836
10267.415817260742,9507.26047261556
11579.822158813477,5841.038569132487
10235.215250651041,3732.5364430745444
13956.844385782877,13303.267949422201
19200.925516764324,1015.9695790608724
9960.211013793945,10358.55751546224
12025.822647094727,11643.422983805338
10103.1330464681,6776.062856038411
9644.971649169922,5007.663904825847
14125.364959716797,12177.037124633789
14195.474497477213,1314.7353210449219
11328.040649414062,4181.78938293457
8799.4228515625,9816.382166544596
13337.131200154623,2414.5153045654297
13789.69883219401,743.2877655029297
11274.372817993164,11375.505783081055
9543.176045735678,10003.764017740885
13324.80990600586,3814.125493367513
10277.408198038736,2593.086664835612
8084.795455932617,4029.1894022623696
17377.179712931316,16806.37677001953
9555.844192504883,9796.58757019043
11208.283772786459,11023.668553670248
14323.376419067383,1175.557378133138
14470.744425455729,2017.4441477457683
14418.294306437174,15116.30231221517
11777.135462443033,11535.487248738607
20153.475387573242,19996.731608072918
15415.333190917969,14935.398081461588
8434.89837137858,2346.4563802083335
12802.556676228842,3758.4340006510415
12698.69588724772,2849.729451497396
8859.583719889322,8914.472513834635
20125.853001912434,17622.345993041992
9094.408518473307,7385.1984303792315
12362.574508666992,12619.781616210938
14635.168914794922,804.7401224772135
14334.846267700195,5721.421839396159
19256.17689005534,19057.749588012695
11353.856475830078,11111.398951212564
11546.939544677734,2138.685043334961
16855.51010131836,2182.547780354818
12802.335474650064,11408.029769897461
12570.004572550455,3158.4202575683594
12377.73932393392,2507.907760620117
21883.192896525066,1072.3157399495442
13088.959864298502,14557.164815266928
14542.443491617838,14251.854934692383
10008.741806030273,1763.303746541341
12644.812484741211,12936.839599609375
9509.402837117514,3229.7365061442056
11249.15028889974,9424.153849283854
8390.966084798178,7793.90727742513
16399.257161458332,5151.225646972656
11572.58583577474,10942.848526000977
11485.080393473307,3993.912155151367
11277.154067993164,2013.4856770833333
8499.134938557943,10929.249399820963
13369.423817952475,1068.135965983073
13645.215255737305,1431.0980072021484
12497.716593424479,11816.430541992188
11090.961013793945,11264.511596679688
11689.092905680338,12019.339533487955
9748.916580200195,11215.815938313803
12941.321156819662,14619.44748433431
13473.564834594727,952.2110900878906
12131.83235168457,12147.95566813151
10567.110590616861,1867.491978963216
12847.327987670898,12712.088267008463
9119.465616861979,9047.484395345053
13628.69834391276,8837.230921427408
11590.91562906901,3671.535415649414
